0.0,-9.02
0.004,-8.59
0.008,-10.85
0.012,-23.38
0.016,-48.63
0.02,-48.91
0.024,-48.81
0.028,-48.93
0.032,-49.09
0.036,-49.21
0.04,-49.0
0.044,-49.14
0.048,-49.16
0.052,-49.11
0.056,-48.94
0.06,-48.87
0.064,-48.96
0.068,-48.81
0.072,-48.7
0.076,-48.6
0.08,-48.62
0.084,-48.59
0.088,-48.56
0.092,-48.19
0.096,-48.36
0.1,-48.29
0.104,-48.31
0.108,-48.32
0.112,-48.25
0.116,-48.21
0.12,-48.3
0.124,-48.35
0.128,-48.19
0.132,-48.08
0.136,-48.09
0.14,-48.18
0.144,-48.15
0.148,-48.19
0.152,-47.9
0.156,-48.0
0.16,-48.12
0.164,-48.06
0.168,-48.21
0.172,-48.1
0.176,-48.14
0.18,-48.31
0.184,-48.27
0.188,-48.56
0.192,-48.48
0.196,-48.72
0.2,-48.8
0.204,-48.9
0.208,-49.09
0.212,-49.17
0.216,-49.21
0.22,-49.53
0.224,-49.7
0.228,-50.03
0.232,-49.9
0.236,-50.11
0.24,-50.47
0.244,-50.54
0.248,-50.79
0.252,-50.89
0.256,-50.93
0.26,-51.08
0.264,-51.28
0.268,-51.26
0.272,-51.15
0.276,-51.32
0.28,-51.19
0.284,-51.22
0.288,-51.24
0.292,-51.35
0.296,-51.2
0.3,-51.14
0.304,-51.11
0.308,-51.16
0.312,-50.97
0.316,-51.04
0.32,-50.96
0.324,-50.93
0.328,-50.96
0.332,-51.02
0.336,-50.8
0.34,-50.94
0.344,-50.87
0.348,-50.87
0.352,-50.88
0.356,-50.97
0.36,-50.88
0.364,-51.02
0.368,-50.75
0.372,-50.79
0.376,-50.72
0.38,-50.59
0.384,-50.43
0.388,-50.52
0.392,-50.56
0.396,-50.4
0.4,-50.31
0.404,-50.22
0.408,-50.1
0.412,-50.15
0.416,-50.01
0.42,-49.93
0.424,-49.88
0.428,-49.78
0.432,-49.66
0.436,-49.57
0.44,-49.65
0.444,-49.52
0.448,-49.67
0.452,-49.73
0.456,-49.6
0.46,-49.8
0.464,-49.63
0.468,-49.65
0.472,-49.66
0.476,-49.57
0.48,-49.77
0.484,-49.76
0.488,-49.8
0.492,-49.71
0.496,-49.61
0.5,-49.55
0.504,-49.55
0.508,-49.54
0.512,-49.23
0.516,-49.43
0.52,-49.46
0.524,-49.67
0.528,-49.71
0.532,-49.52
0.536,-49.77
0.54,-49.85
0.544,-49.88
0.548,-50.16
0.552,-49.91
0.556,-50.35
0.56,-50.38
0.564,-50.3
0.568,-50.41
0.572,-50.6
0.576,-50.51
0.58,-50.55
0.584,-50.55
0.588,-50.38
0.592,-50.51
0.596,-50.19
0.6,-50.01
0.604,-50.08
0.608,-49.81
0.612,-49.9
0.616,-49.89
0.62,-49.69
0.624,-49.68
0.628,-49.55
0.632,-49.82
0.636,-49.64
0.64,-49.66
0.644,-49.75
0.648,-49.76
0.652,-49.7
0.656,-49.85
0.66,-49.81
0.664,-49.72
0.668,-49.73
0.672,-49.6
0.676,-49.77
0.68,-49.76
0.684,-50.01
0.688,-49.89
0.692,-49.85
0.696,-49.77
0.7,-49.83
0.704,-49.97
0.708,-49.93
0.712,-49.9
0.716,-49.8
0.72,-50.04
0.724,-49.98
0.728,-50.16
0.732,-50.22
0.736,-50.23
0.74,-50.14
0.744,-50.33
0.748,-50.49
0.752,-50.5
0.756,-50.49
0.76,-50.6
0.764,-50.71
0.768,-50.88
0.772,-50.89
0.776,-51.26
0.78,-51.25
0.784,-51.43
0.788,-51.46
0.792,-51.45
0.796,-51.71
0.8,-51.9
0.804,-52.07
0.808,-52.17
0.812,-52.21
0.816,-52.42
0.82,-52.53
0.824,-52.81
0.828,-52.93
0.832,-52.93
0.836,-53.05
0.84,-53.27
0.844,-53.32
0.848,-53.27
0.852,-53.43
0.856,-53.5
0.86,-53.77
0.864,-53.77
0.868,-53.74
0.872,-53.82
0.876,-53.89
0.88,-54.09
0.884,-54.14
0.888,-54.19
0.892,-54.2
0.896,-54.07
0.9,-54.28
0.904,-54.28
0.908,-54.12
0.912,-54.38
0.916,-54.38
0.92,-54.51
0.924,-54.61
0.928,-54.65
0.932,-54.7
0.936,-54.91
0.94,-55.11
0.944,-55.4
0.948,-55.55
0.952,-55.74
0.956,-55.65
0.96,-55.71
0.964,-55.76
0.968,-55.75
0.972,-55.67
0.976,-55.83
0.98,-56.04
0.984,-56.2
0.988,-56.27
0.992,-56.41
0.996,-56.89
1.0,-57.03
1.004,-57.25
1.008,-57.58
1.012,-58.03
1.016,-58.3
1.02,-58.56
1.024,-59.08
1.028,-59.41
1.032,-59.66
1.036,-60.05
1.04,-60.34
1.044,-60.93
1.048,-61.2
1.052,-61.45
1.056,-61.89
1.06,-62.31
1.064,-62.53
1.068,-63.04
1.072,-63.34
1.076,-63.7
1.08,-64.11
1.084,-64.42
1.088,-64.79
1.092,-65.32
1.096,-65.55
1.1,-66.0
