Anritsu VNA Frequency[GHz],S21[deg],S21[dB],S11[deg],S11[dB],S22[deg],S22[dB]
1338089026.24,2012_05_27_04:23:46,+40.597,+10.294,+55.002,+10.306,+13.921,+13.732,+14.025,+13.776,10.390309,-16.452
3.006250,33.428944,-1.745997,58.723816,-26.686975,-80.901405,-27.432877
3.012500,33.428944,-1.745997,58.723816,-26.686975,-80.901405,-27.432877
3.018750,33.428944,-1.745997,58.723816,-26.686975,-80.901405,-27.432877
3.025000,33.428944,-1.745997,58.723816,-26.686975,-80.901405,-27.432877
3.031250,33.428944,-1.745997,58.723816,-26.686975,-80.901405,-27.432877
3.037500,33.428944,-1.745997,58.723816,-26.686975,-80.901405,-27.432877
3.043750,33.428944,-1.745997,58.723816,-26.686975,-80.901405,-27.432877
3.050000,33.428944,-1.745997,58.723816,-26.686975,-80.901405,-27.432877
3.056250,33.428944,-1.745997,58.723816,-26.686975,-80.901405,-27.432877
3.062500,33.428944,-1.745997,58.723816,-26.686975,-80.901405,-27.432877
3.068750,33.428944,-1.745997,58.723816,-26.686975,-80.901405,-27.432877
3.075000,33.428944,-1.745997,58.723816,-26.686975,-80.901405,-27.432877
3.081250,33.428944,-1.745997,58.723816,-26.686975,-80.901405,-27.432877
3.087500,33.428944,-1.745997,58.723816,-26.686975,-80.901405,-27.432877
3.093750,33.428944,-1.747779,58.723816,-26.486416,-80.901405,-27.181980
3.100000,39.334202,-1.749894,56.060562,-26.337282,-82.867882,-26.948601
3.106250,45.239681,-1.752042,52.519161,-26.260643,-83.226807,-26.733795
3.112500,51.145817,-1.754218,48.453724,-26.277422,-81.622185,-26.510389
3.118750,57.051064,-1.756647,42.469528,-26.324198,-79.893265,-26.209183
3.125000,62.955387,-1.759225,37.681938,-26.371214,-75.810493,-25.946928
3.131250,68.859421,-1.761910,33.308777,-26.445620,-69.638962,-25.657589
3.137500,74.762482,-1.764933,29.608353,-26.547585,-61.749985,-25.331900
3.143750,80.663971,-1.768502,26.786654,-26.668512,-52.324814,-24.978252
3.150000,86.566269,-1.772353,25.021042,-26.793549,-41.521587,-24.609324
3.156250,92.471680,-1.775932,24.431400,-26.908148,-29.510201,-24.243488
3.162500,96.484863,-1.779218,25.084190,-26.998909,-16.491974,-23.903830
3.168750,100.224663,-1.782596,26.999205,-27.058811,-2.674216,-23.640551
3.175000,103.157768,-1.786235,30.224506,-27.065948,9.881639,-23.395290
3.181250,104.793755,-1.789874,32.999363,-27.008337,23.213793,-23.173445
3.187500,104.707474,-1.793322,36.783348,-26.902807,35.996086,-23.006350
3.193750,102.557594,-1.796509,40.877823,-26.761747,47.735500,-22.909525
3.200000,98.106361,-1.799351,44.709766,-26.593269,58.020481,-22.886183
3.206250,91.231979,-1.801821,47.800438,-26.408327,66.464760,-22.936335
3.212500,81.933075,-1.804119,49.730747,-26.220776,72.751755,-23.068150
3.218750,70.329597,-1.806615,50.187798,-26.041512,76.658798,-23.263683
3.225000,56.660103,-1.808983,51.174099,-25.864626,77.811714,-23.468468
3.231250,41.267685,-1.810825,51.222656,-25.690262,76.380836,-23.690947
3.237500,24.577818,-1.812351,48.844257,-25.517694,74.373047,-23.922791
3.243750,7.078218,-1.814208,46.150597,-25.323803,70.203079,-24.141863
3.250000,-10.698287,-1.816636,43.008793,-25.150127,64.474373,-24.328184
3.256250,-28.201363,-1.819252,39.063259,-25.008753,57.741497,-24.481045
3.262500,-44.895351,-1.821476,34.555092,-24.882738,50.632133,-24.589716
3.268750,-60.290348,-1.823384,29.425293,-24.768253,43.847889,-24.645454
3.275000,-73.962105,-1.825430,23.553616,-24.664568,37.971458,-24.647732
3.281250,-85.570793,-1.827875,16.830730,-24.562588,33.507217,-24.604757
3.287500,-94.877502,-1.830660,9.162511,-24.449320,30.838596,-24.530521
3.293750,-101.758141,-1.833595,0.516248,-24.284527,30.223995,-24.424669
3.300000,-106.212662,-1.836426,-6.936538,-24.117043,31.827162,-24.288561
3.306250,-108.361809,-1.839049,-15.609485,-23.982510,35.624229,-24.149210
3.312500,-108.443619,-1.841429,-24.281086,-23.861986,41.434475,-24.038046
3.318750,-106.799820,-1.843679,-32.661640,-23.763008,48.992878,-23.975983
3.325000,-103.857712,-1.845767,-40.490963,-23.702799,57.960964,-23.973309
3.331250,-100.108574,-1.847510,-47.507755,-23.706675,67.905220,-24.032764
3.337500,-96.085625,-1.848912,-53.535370,-23.835150,78.311081,-24.152493
3.343750,-90.167992,-1.849925,-58.580833,-23.997238,88.638374,-24.318199
3.350000,-84.250870,-1.850580,-63.017353,-24.217890,98.380150,-24.472963
3.356250,-78.334511,-1.850826,-66.456497,-24.541315,107.259415,-24.672363
3.362500,-72.420135,-1.850948,-67.187004,-24.988745,114.322083,-24.922260
3.368750,-66.508057,-1.850785,-66.847588,-25.541451,119.660400,-25.212379
3.375000,-60.596382,-1.850000,-65.316185,-26.172836,122.806305,-25.585463
3.381250,-54.686951,-1.848820,-62.608459,-26.849173,123.517853,-25.918776
3.387500,-48.783871,-1.847964,-58.818001,-27.532164,122.301094,-26.238983
