Anritsu VNA Frequency[GHz],S21[deg],S21[dB],S11[deg],S11[dB],S22[deg],S22[dB]
1338096539.52,2012_05_27_06:28:59,+40.477,+10.260,+54.788,+10.274,+13.899,+13.709,+14.004,+13.754,10.358187,-16.050
3.006250,33.106380,-1.742119,58.424221,-26.683413,-81.266602,-27.424366
3.012500,33.106380,-1.742119,58.424221,-26.683413,-81.266602,-27.424366
3.018750,33.106380,-1.742119,58.424221,-26.683413,-81.266602,-27.424366
3.025000,33.106380,-1.742119,58.424221,-26.683413,-81.266602,-27.424366
3.031250,33.106380,-1.742119,58.424221,-26.683413,-81.266602,-27.424366
3.037500,33.106380,-1.742119,58.424221,-26.683413,-81.266602,-27.424366
3.043750,33.106380,-1.742119,58.424221,-26.683413,-81.266602,-27.424366
3.050000,33.106380,-1.742119,58.424221,-26.683413,-81.266602,-27.424366
3.056250,33.106380,-1.742119,58.424221,-26.683413,-81.266602,-27.424366
3.062500,33.106380,-1.742119,58.424221,-26.683413,-81.266602,-27.424366
3.068750,33.106380,-1.742119,58.424221,-26.683413,-81.266602,-27.424366
3.075000,33.106380,-1.742119,58.424221,-26.683413,-81.266602,-27.424366
3.081250,33.106380,-1.742119,58.424221,-26.683413,-81.266602,-27.424366
3.087500,33.106380,-1.742119,58.424221,-26.683413,-81.266602,-27.424366
3.093750,33.106380,-1.743934,58.424221,-26.485048,-81.266602,-27.173969
3.100000,39.010124,-1.746072,55.761482,-26.339256,-83.225311,-26.940611
3.106250,44.914295,-1.748253,52.226864,-26.265783,-83.578491,-26.725283
3.112500,50.818687,-1.750412,48.167019,-26.285299,-81.970795,-26.501637
3.118750,56.722260,-1.752779,42.187611,-26.334494,-80.244530,-26.199886
3.125000,62.625072,-1.755324,37.405903,-26.384237,-76.154243,-25.937239
3.131250,68.527466,-1.757974,33.040161,-26.460569,-69.983444,-25.646908
3.137500,74.429062,-1.760952,29.349171,-26.564569,-62.096233,-25.320524
3.143750,80.329330,-1.764480,26.534784,-26.686792,-52.673988,-24.966427
3.150000,86.230225,-1.768274,24.777319,-26.812469,-41.872902,-24.597334
3.156250,92.134537,-1.771849,24.194695,-26.927061,-29.864931,-24.231197
3.162500,96.146729,-1.775179,24.853575,-27.021610,-16.847584,-23.891954
3.168750,99.885727,-1.778633,26.808264,-27.080748,-3.032227,-23.628836
3.175000,102.818123,-1.782339,30.031748,-27.087072,9.520366,-23.383825
3.181250,104.453712,-1.786094,32.804104,-27.028099,22.854288,-23.163124
3.187500,104.367096,-1.789682,36.582344,-26.920958,35.632965,-22.996841
3.193750,102.216911,-1.793021,40.665497,-26.778027,47.370575,-22.901203
3.200000,97.765778,-1.796039,44.486767,-26.607733,57.656944,-22.878689
3.206250,90.891586,-1.798650,47.565609,-26.421017,66.104599,-22.929857
3.212500,81.592941,-1.801064,49.482582,-26.232420,72.395638,-23.063051
3.218750,69.989731,-1.803617,49.929310,-26.052248,76.307838,-23.259727
3.225000,56.320610,-1.806072,50.904560,-25.874754,77.464317,-23.465380
3.231250,40.928680,-1.807913,50.944248,-25.699734,76.043015,-23.688780
3.237500,24.238804,-1.809443,48.558426,-25.527237,74.043236,-23.921265
3.243750,6.739434,-1.811231,45.862572,-25.333609,69.882790,-24.140633
3.250000,-11.036960,-1.813589,42.719479,-25.159544,64.160927,-24.327579
3.256250,-28.539915,-1.816054,38.772549,-25.018295,57.434322,-24.480867
3.262500,-45.234444,-1.818134,34.263550,-24.892262,50.332981,-24.589684
3.268750,-60.630039,-1.819868,29.136868,-24.777590,43.554466,-24.645189
3.275000,-74.302795,-1.821763,23.269367,-24.673738,37.680721,-24.647318
3.281250,-85.912598,-1.824027,16.550299,-24.571445,33.217419,-24.603966
3.287500,-95.220543,-1.826621,8.884585,-24.457453,30.546833,-24.528568
3.293750,-102.102745,-1.829346,0.239786,-24.292803,29.929472,-24.421970
3.300000,-106.558846,-1.832016,-7.216129,-24.124599,31.529894,-24.284185
3.306250,-108.709808,-1.834411,-15.888438,-23.989706,35.324585,-24.142847
3.312500,-108.793510,-1.836584,-24.564135,-23.868727,41.128208,-24.030142
3.318750,-107.151421,-1.838647,-32.953224,-23.769535,48.680958,-23.966028
3.325000,-104.211235,-1.840557,-40.791897,-23.709332,57.642666,-23.961090
3.331250,-100.463661,-1.842131,-47.817413,-23.712887,67.583565,-24.017637
3.337500,-96.442276,-1.843355,-53.860455,-23.839062,77.984138,-24.134476
3.343750,-90.525970,-1.844200,-58.903397,-24.000534,88.304970,-24.297508
3.350000,-84.610016,-1.844711,-63.344685,-24.220331,98.045258,-24.449841
3.356250,-78.694504,-1.844904,-66.793716,-24.541546,106.923256,-24.646643
