Anritsu VNA Frequency[GHz],S21[deg],S21[dB],S11[deg],S11[dB],S22[deg],S22[dB]
1338044499.71,2012_05_26_16:01:39,+148.58,+257.18,+260.85,+257.66,+263.77,+264.95,+259.77,+260.18,222.141403,-5.564
3.006250,64.956390,-2.909195,50.131916,-28.678286,-60.669579,-29.759453
3.012500,64.956390,-2.909195,50.131916,-28.678286,-60.669579,-29.759453
3.018750,64.956390,-2.909195,50.131916,-28.678286,-60.669579,-29.759453
3.025000,64.956390,-2.909195,50.131916,-28.678286,-60.669579,-29.759453
3.031250,64.956390,-2.909195,50.131916,-28.678286,-60.669579,-29.759453
3.037500,64.956390,-2.909195,50.131916,-28.678286,-60.669579,-29.759453
3.043750,64.956390,-2.909195,50.131916,-28.678286,-60.669579,-29.759453
3.050000,64.956390,-2.909195,50.131916,-28.678286,-60.669579,-29.759453
3.056250,64.956390,-2.909195,50.131916,-28.678286,-60.669579,-29.759453
3.062500,64.956390,-2.909195,50.131916,-28.678286,-60.669579,-29.759453
3.068750,64.956390,-2.909195,50.131916,-28.678286,-60.669579,-29.759453
3.075000,64.956390,-2.909195,50.131916,-28.678286,-60.669579,-29.759453
3.081250,64.956390,-2.909195,50.131916,-28.678286,-60.669579,-29.759453
3.087500,64.956390,-2.909195,50.131916,-28.678286,-60.669579,-29.759453
3.093750,64.956390,-2.911761,50.131916,-28.499069,-60.669579,-29.747267
3.100000,70.929451,-2.914843,43.460682,-28.306471,-61.532764,-29.666721
3.106250,76.901283,-2.918257,36.576679,-28.115419,-61.768959,-29.518646
3.112500,82.874191,-2.921778,28.202642,-27.944445,-61.117786,-29.301523
3.118750,88.848427,-2.925308,20.565361,-27.813133,-59.334572,-29.007938
3.125000,94.822029,-2.928919,13.742857,-27.718225,-56.244202,-28.634726
3.131250,98.900238,-2.932635,8.106857,-27.613005,-51.786201,-28.201332
3.137500,102.704735,-2.936591,3.544111,-27.527334,-45.861607,-27.713058
3.143750,105.701607,-2.940961,0.055443,-27.474773,-38.362919,-27.176508
3.150000,107.400597,-2.945733,-2.239748,-27.455688,-31.220062,-26.610325
3.156250,107.376564,-2.950518,-3.250078,-27.464430,-22.911993,-26.038177
3.162500,105.289070,-2.955046,-2.941452,-27.490507,-14.116798,-25.486605
3.168750,100.900208,-2.959485,-1.334528,-27.519058,-5.495636,-24.983061
3.175000,94.087036,-2.964069,1.493840,-27.531750,2.326625,-24.558777
3.181250,84.849548,-2.968813,5.744370,-27.498152,8.817898,-24.227602
3.187500,73.310699,-2.973532,9.624714,-27.435274,13.830032,-23.928110
3.193750,59.708279,-2.978106,14.466294,-27.340719,16.913942,-23.673491
3.200000,44.382290,-2.982602,19.349003,-27.211191,18.002581,-23.520058
3.206250,27.759859,-2.986881,23.645531,-27.049202,17.192736,-23.459522
3.212500,10.333375,-2.990844,26.858559,-26.861969,14.498900,-23.486212
3.218750,-7.366139,-2.994786,30.749418,-26.660303,10.213170,-23.606335
