Anritsu VNA Frequency[GHz],S21[deg],S21[dB],S11[deg],S11[dB],S22[deg],S22[dB]
1338080199.67,2012_05_27_01:56:39,+40.706,+10.314,+55.330,+10.326,+13.930,+13.741,+14.035,+13.787,10.402926,-17.522
3.006250,33.926033,-1.748346,59.241852,-26.656054,-80.297478,-27.458769
3.012500,33.926033,-1.748346,59.241852,-26.656054,-80.297478,-27.458769
3.018750,33.926033,-1.748346,59.241852,-26.656054,-80.297478,-27.458769
3.025000,33.926033,-1.748346,59.241852,-26.656054,-80.297478,-27.458769
3.031250,33.926033,-1.748346,59.241852,-26.656054,-80.297478,-27.458769
3.037500,33.926033,-1.748346,59.241852,-26.656054,-80.297478,-27.458769
3.043750,33.926033,-1.748346,59.241852,-26.656054,-80.297478,-27.458769
3.050000,33.926033,-1.748346,59.241852,-26.656054,-80.297478,-27.458769
3.056250,33.926033,-1.748346,59.241852,-26.656054,-80.297478,-27.458769
3.062500,33.926033,-1.748346,59.241852,-26.656054,-80.297478,-27.458769
3.068750,33.926033,-1.748346,59.241852,-26.656054,-80.297478,-27.458769
3.075000,33.926033,-1.748346,59.241852,-26.656054,-80.297478,-27.458769
3.081250,33.926033,-1.748346,59.241852,-26.656054,-80.297478,-27.458769
3.087500,33.926033,-1.748346,59.241852,-26.656054,-80.297478,-27.458769
3.093750,33.926033,-1.750252,59.241852,-26.455229,-80.297478,-27.209377
3.100000,39.832088,-1.752453,56.556763,-26.303617,-82.305656,-26.977324
3.106250,45.738144,-1.754637,52.991302,-26.223494,-82.693405,-26.764759
3.112500,51.644890,-1.756892,48.903500,-26.234470,-81.110214,-26.543800
3.118750,57.550915,-1.759328,42.898289,-26.278664,-79.391159,-26.243649
3.125000,63.456020,-1.761918,38.090492,-26.322788,-75.334419,-25.982260
3.131250,69.360748,-1.764574,33.698269,-26.393570,-69.171043,-25.693634
3.137500,75.264580,-1.767547,29.975237,-26.491926,-61.282845,-25.368662
3.143750,81.166946,-1.771057,27.131868,-26.610292,-51.858349,-25.015265
3.150000,87.069916,-1.774842,25.348930,-26.733833,-41.054283,-24.645992
3.156250,92.976280,-1.778385,24.743835,-26.847845,-29.043755,-24.278963
3.162500,96.990349,-1.781643,25.385113,-26.939327,-16.027765,-23.938490
3.168750,100.731209,-1.784998,27.290751,-27.001215,-2.216136,-23.673513
3.175000,103.665306,-1.788629,30.504826,-27.011038,10.333919,-23.427183
3.181250,105.302505,-1.792315,33.268780,-26.956352,23.659702,-23.204185
3.187500,105.217445,-1.795841,37.047695,-26.854866,36.433983,-23.035301
3.193750,103.068848,-1.799108,41.141102,-26.718281,48.170902,-22.936493
3.200000,98.618988,-1.802065,44.975624,-26.554594,58.449833,-22.911409
3.206250,91.746147,-1.804636,48.069916,-26.374531,66.885849,-22.959938
3.212500,82.448547,-1.807051,50.004082,-26.191761,73.165627,-23.089930
3.218750,70.846550,-1.809655,50.466511,-26.016680,77.067772,-23.284273
3.225000,57.178463,-1.812184,51.459797,-25.843266,78.217857,-23.487745
3.231250,41.787506,-1.814167,51.518814,-25.671368,76.786606,-23.709063
3.237500,25.098867,-1.815871,49.152187,-25.501431,74.777374,-23.939690
3.243750,7.600500,-1.817896,46.472965,-25.310698,70.609962,-24.157198
