1338056633.65,2012_05_26_19:23:53,+58.906,+158.95,+140.26,+159.27,+164.80,+167.00,+162.12,+163.86,152.002045,-6.060
1338056961.64,2012_05_26_19:29:21,+58.763,+156.48,+137.55,+156.79,+162.42,+164.62,+159.81,+161.55,150.273911,-6.129
1338057289.6,2012_05_26_19:34:49,+58.320,+154.03,+134.87,+154.34,+160.05,+162.24,+157.41,+159.22,148.566727,-6.213
1338057617.6,2012_05_26_19:40:17,+58.321,+151.59,+132.24,+151.89,+157.63,+159.88,+154.98,+156.79,146.874649,-6.316
1338057945.6,2012_05_26_19:45:45,+58.070,+149.17,+129.57,+149.45,+155.18,+157.45,+152.55,+154.34,145.195419,-6.399
1338058273.59,2012_05_26_19:51:13,+57.681,+146.75,+126.83,+147.03,+152.74,+154.99,+150.13,+151.91,143.384735,-6.504
1338058601.55,2012_05_26_19:56:41,+57.528,+144.36,+124.13,+144.63,+150.31,+152.54,+147.73,+149.49,141.866821,-6.621
1338058929.54,2012_05_26_20:02:09,+57.275,+142.03,+121.46,+142.30,+147.88,+150.09,+145.34,+147.09,140.220749,-6.742
1338059257.54,2012_05_26_20:07:37,+57.006,+139.65,+118.81,+139.92,+145.47,+147.65,+142.96,+144.69,138.572601,-6.888
1338059585.54,2012_05_26_20:13:05,+56.540,+137.27,+116.20,+137.54,+143.06,+145.23,+140.58,+142.29,136.909470,-7.040
1338059913.52,2012_05_26_20:18:33,+56.114,+134.91,+113.63,+135.16,+140.67,+142.82,+138.21,+139.91,135.227615,-7.188
1338060241.46,2012_05_26_20:24:01,+55.614,+132.55,+111.11,+132.80,+138.29,+140.42,+135.86,+137.53,133.524063,-7.369
1338060569.42,2012_05_26_20:29:29,+54.916,+130.19,+108.64,+130.46,+135.89,+138.00,+133.51,+135.17,131.792786,-7.558
1338060897.41,2012_05_26_20:34:57,+54.303,+127.71,+106.23,+127.97,+133.51,+135.61,+131.18,+132.82,130.021927,-7.782
1338061225.37,2012_05_26_20:40:25,+53.688,+125.22,+103.89,+125.49,+131.15,+133.23,+128.75,+130.47,128.201828,-7.992
1338061553.35,2012_05_26_20:45:53,+52.743,+122.74,+101.60,+123.01,+128.67,+130.84,+126.29,+127.98,126.317787,-8.279
1338061881.32,2012_05_26_20:51:21,+52.189,+120.29,+99.224,+120.57,+126.17,+128.33,+123.85,+125.50,124.352913,-8.535
1338062209.32,2012_05_26_20:56:49,+51.440,+117.86,+96.898,+118.14,+123.67,+125.81,+121.42,+123.03,122.294479,-8.798
1338062537.31,2012_05_26_21:02:17,+50.869,+115.42,+94.641,+115.70,+121.18,+123.30,+118.99,+120.57,120.111992,-9.116
1338062865.28,2012_05_26_21:07:45,+50.474,+112.98,+92.433,+113.27,+118.69,+120.78,+116.57,+118.10,117.785042,-9.430
1338063193.24,2012_05_26_21:13:13,+49.978,+110.54,+90.267,+110.83,+116.20,+118.27,+114.15,+115.64,115.328537,-9.766
1338063521.23,2012_05_26_21:18:41,+49.363,+108.09,+88.159,+108.40,+113.71,+115.75,+111.73,+113.18,112.779442,-10.055
1338063849.21,2012_05_26_21:24:09,+48.858,+105.67,+86.108,+105.97,+111.21,+113.22,+109.23,+110.64,110.200668,-10.332
1338064177.18,2012_05_26_21:29:37,+48.258,+103.23,+84.121,+103.54,+108.71,+110.70,+106.79,+108.16,107.638168,-10.545
1338064505.16,2012_05_26_21:35:05,+47.428,+100.74,+82.193,+101.07,+106.20,+108.17,+104.34,+105.68,105.087616,-10.753
1338064833.15,2012_05_26_21:40:33,+46.912,+98.095,+80.323,+98.430,+103.69,+105.63,+101.90,+103.19,102.532455,-10.957
1338065160.12,2012_05_26_21:46:00,+46.364,+95.435,+78.519,+95.766,+101.14,+103.08,+99.308,+100.64,99.946518,-11.119
1338065487.09,2012_05_26_21:51:27,+46.094,+92.768,+76.788,+93.104,+98.431,+100.43,+96.686,+97.957,97.317101,-11.256
1338065814.07,2012_05_26_21:56:54,+45.410,+90.080,+75.147,+90.417,+95.695,+97.633,+94.048,+95.257,94.639046,-11.708
1338066141.06,2012_05_26_22:02:21,+45.096,+87.427,+73.569,+87.762,+92.952,+94.819,+91.423,+92.573,91.940071,-11.840
1338066468.05,2012_05_26_22:07:48,+44.667,+84.657,+72.022,+84.994,+90.187,+91.977,+88.757,+89.845,89.188362,-11.917
1338066795.06,2012_05_26_22:13:15,+44.401,+81.827,+70.551,+82.162,+87.348,+89.065,+86.028,+87.055,86.341347,-12.064
1338067122.04,2012_05_26_22:18:42,+43.868,+78.939,+69.171,+79.265,+84.444,+86.084,+83.253,+84.213,83.403908,-12.147
1338067448.99,2012_05_26_22:24:08,+43.412,+75.979,+67.872,+76.301,+81.461,+83.025,+80.414,+81.299,79.938286,-12.250
1338067775.98,2012_05_26_22:29:35,+42.994,+72.908,+66.650,+73.230,+78.374,+79.865,+77.487,+78.303,77.265450,-12.372
1338068102.96,2012_05_26_22:35:02,+42.985,+69.628,+65.511,+69.898,+75.174,+76.593,+74.451,+75.193,74.016586,-12.485
1338068429.96,2012_05_26_22:40:29,+42.646,+66.159,+64.458,+66.375,+71.786,+73.184,+71.241,+71.906,70.584145,-12.623
1338068756.92,2012_05_26_22:45:56,+42.353,+62.484,+63.487,+62.624,+68.160,+69.507,+67.873,+68.403,66.959595,-12.799
1338069083.9,2012_05_26_22:51:23,+42.107,+58.438,+62.596,+58.609,+64.287,+65.580,+64.236,+64.641,63.081253,-13.004
1338069410.89,2012_05_26_22:56:50,+41.959,+54.150,+61.766,+54.213,+60.064,+61.292,+60.210,+60.498,58.856205,-13.233
1338069737.86,2012_05_26_23:02:17,+41.939,+49.226,+61.025,+49.325,+55.250,+56.399,+55.771,+55.972,54.138817,-13.525
1338070064.83,2012_05_26_23:07:44,+41.943,+43.468,+60.367,+43.484,+49.678,+50.790,+50.570,+50.693,48.656067,-13.926
1338070391.8,2012_05_26_23:13:11,+42.003,+35.923,+59.789,+36.113,+42.802,+43.831,+44.179,+43.953,41.803383,-14.485
1338070718.77,2012_05_26_23:18:38,+42.531,+24.511,+59.284,+24.583,+33.160,+33.912,+34.874,+34.543,31.045401,-15.384
1338071045.74,2012_05_26_23:24:05,+43.267,+13.110,+58.893,+13.163,+21.154,+20.868,+21.568,+21.545,15.161705,-17.009
