Anritsu VNA Frequency[GHz],S21[deg],S21[dB],S11[deg],S11[dB],S22[deg],S22[dB]
1338080853.65,2012_05_27_02:07:33,+40.763,+10.343,+55.289,+10.359,+13.959,+13.772,+14.064,+13.817,10.446257,-17.425
3.006250,33.834858,-1.747750,59.112282,-26.653925,-80.408348,-27.443806
3.012500,33.834858,-1.747750,59.112282,-26.653925,-80.408348,-27.443806
3.018750,33.834858,-1.747750,59.112282,-26.653925,-80.408348,-27.443806
3.025000,33.834858,-1.747750,59.112282,-26.653925,-80.408348,-27.443806
3.031250,33.834858,-1.747750,59.112282,-26.653925,-80.408348,-27.443806
3.037500,33.834858,-1.747750,59.112282,-26.653925,-80.408348,-27.443806
3.043750,33.834858,-1.747750,59.112282,-26.653925,-80.408348,-27.443806
3.050000,33.834858,-1.747750,59.112282,-26.653925,-80.408348,-27.443806
3.056250,33.834858,-1.747750,59.112282,-26.653925,-80.408348,-27.443806
3.062500,33.834858,-1.747750,59.112282,-26.653925,-80.408348,-27.443806
3.068750,33.834858,-1.747750,59.112282,-26.653925,-80.408348,-27.443806
3.075000,33.834858,-1.747750,59.112282,-26.653925,-80.408348,-27.443806
3.081250,33.834858,-1.747750,59.112282,-26.653925,-80.408348,-27.443806
3.087500,33.834858,-1.747750,59.112282,-26.653925,-80.408348,-27.443806
3.093750,33.834858,-1.749571,59.112282,-26.451296,-80.408348,-27.195040
3.100000,39.741264,-1.751716,56.427158,-26.297504,-82.411049,-26.963133
3.106250,45.648056,-1.753895,52.862091,-26.216084,-82.799820,-26.750017
3.112500,51.555115,-1.756128,48.779457,-26.226364,-81.221466,-26.527771
3.118750,57.461124,-1.758584,42.773766,-26.268698,-79.507202,-26.228123
3.125000,63.366146,-1.761186,37.971924,-26.311867,-75.451897,-25.965517
3.131250,69.270653,-1.763903,33.583721,-26.382185,-69.291626,-25.676189
3.137500,75.174240,-1.766927,29.866745,-26.480429,-61.411896,-25.350374
3.143750,81.075974,-1.770505,27.029242,-26.598749,-51.993191,-24.996418
3.150000,86.978432,-1.774360,25.250214,-26.722403,-41.192036,-24.626703
3.156250,92.884209,-1.778003,24.651114,-26.837030,-29.183887,-24.259708
3.162500,96.897491,-1.781330,25.296610,-26.929337,-16.166571,-23.919336
3.168750,100.637756,-1.784779,27.205835,-26.991985,-2.349957,-23.655062
3.175000,103.571457,-1.788464,30.423210,-27.002203,10.202495,-23.410095
3.181250,105.208221,-1.792207,33.187046,-26.948393,23.533937,-23.188438
3.187500,105.122726,-1.795755,36.969524,-26.847704,36.317970,-23.021139
3.193750,102.973946,-1.799044,41.063774,-26.711861,48.058201,-22.924261
3.200000,98.524124,-1.801985,44.896435,-26.548750,58.342339,-22.901131
3.206250,91.651382,-1.804566,47.989113,-26.368834,66.784271,-22.951836
