Anritsu VNA Frequency[GHz],S21[deg],S21[dB],S11[deg],S11[dB],S22[deg],S22[dB]
1338051057.84,2012_05_26_17:50:57,+69.221,+201.48,+190.34,+201.76,+207.62,+209.60,+203.50,+205.01,183.384277,-5.458
3.006250,49.847218,-2.578723,74.457214,-27.860468,-73.386642,-28.782825
3.012500,49.847218,-2.578723,74.457214,-27.860468,-73.386642,-28.782825
3.018750,49.847218,-2.578723,74.457214,-27.860468,-73.386642,-28.782825
3.025000,49.847218,-2.578723,74.457214,-27.860468,-73.386642,-28.782825
3.031250,49.847218,-2.578723,74.457214,-27.860468,-73.386642,-28.782825
3.037500,49.847218,-2.578723,74.457214,-27.860468,-73.386642,-28.782825
3.043750,49.847218,-2.578723,74.457214,-27.860468,-73.386642,-28.782825
3.050000,49.847218,-2.578723,74.457214,-27.860468,-73.386642,-28.782825
3.056250,49.847218,-2.578723,74.457214,-27.860468,-73.386642,-28.782825
3.062500,49.847218,-2.578723,74.457214,-27.860468,-73.386642,-28.782825
3.068750,49.847218,-2.578723,74.457214,-27.860468,-73.386642,-28.782825
3.075000,49.847218,-2.578723,74.457214,-27.860468,-73.386642,-28.782825
3.081250,49.847218,-2.578723,74.457214,-27.860468,-73.386642,-28.782825
3.087500,49.847218,-2.578723,74.457214,-27.860468,-73.386642,-28.782825
3.093750,49.847218,-2.581118,74.457214,-27.663670,-73.386642,-28.648315
3.100000,55.789494,-2.583961,70.312561,-27.478769,-73.890907,-28.480225
3.106250,61.731258,-2.586997,65.237221,-27.327330,-73.610077,-28.279655
3.112500,67.674065,-2.590117,57.900650,-27.228474,-72.267723,-28.037207
3.118750,73.617149,-2.593343,50.463295,-27.207830,-69.643730,-27.733070
3.125000,79.559448,-2.596765,43.218952,-27.173935,-65.641991,-27.380857
3.131250,85.500900,-2.600244,36.447399,-27.154730,-60.329006,-26.995062
3.137500,91.441605,-2.604010,30.016670,-27.165894,-53.452286,-26.565477
3.143750,95.486084,-2.608309,24.206800,-27.208845,-45.006008,-26.100100
3.150000,99.257538,-2.612961,19.308159,-27.275295,-36.985188,-25.615051
3.156250,102.225731,-2.617539,15.567680,-27.353088,-27.907219,-25.131638
3.162500,103.898369,-2.621813,13.181769,-27.427963,-18.474457,-24.674067
3.168750,103.846703,-2.626067,12.293071,-27.484352,-9.371402,-24.271040
3.175000,101.728912,-2.630552,13.003304,-27.504475,-1.226864,-23.964977
3.181250,97.308395,-2.635087,13.583353,-27.470018,5.633590,-23.681192
3.187500,90.465714,-2.639521,15.837807,-27.390791,10.916658,-23.442453
3.193750,81.200668,-2.643781,19.067892,-27.270611,14.091028,-23.276642
3.200000,69.634544,-2.647806,22.635267,-27.112669,15.205489,-23.201487
3.206250,56.004074,-2.651536,26.040903,-26.923449,14.298491,-23.211269
3.212500,40.649334,-2.654974,28.845091,-26.713816,11.505853,-23.307058
3.218750,23.995501,-2.658469,30.671774,-26.496279,7.130772,-23.507692
3.225000,6.535479,-2.661972,33.410954,-26.276306,1.464153,-23.740314
3.231250,-11.196429,-2.665123,35.527138,-26.053144,-5.558648,-23.988144
3.237500,-28.653734,-2.667868,35.469269,-25.830904,-13.072584,-24.261576
3.243750,-45.307278,-2.670643,35.199802,-25.607071,-20.823383,-24.546167
3.250000,-60.666775,-2.673931,34.541618,-25.373428,-26.739803,-24.819597
3.256250,-74.302116,-2.677532,33.169739,-25.170099,-32.344738,-25.065660
3.262500,-85.869217,-2.680902,30.853582,-24.996758,-37.069702,-25.274220
3.268750,-95.131493,-2.683815,27.595247,-24.845295,-40.373608,-25.433409
3.275000,-101.970131,-2.686648,23.242844,-24.713797,-41.800652,-25.534443
3.281250,-106.387611,-2.689857,17.636951,-24.596270,-41.033798,-25.573639
3.287500,-108.504463,-2.693490,10.644727,-24.482576,-37.920063,-25.554504
3.293750,-108.554245,-2.697351,4.349146,-24.356344,-32.484638,-25.477888
3.300000,-106.876732,-2.701081,-2.637920,-24.174562,-24.877831,-25.344126
3.306250,-103.899094,-2.704594,-10.099847,-24.025595,-15.378759,-25.166134
3.312500,-100.113922,-2.707908,-17.822384,-23.890997,-4.415968,-24.966948
3.318750,-96.055359,-2.711212,-25.132393,-23.763144,7.464335,-24.771530
3.325000,-90.101517,-2.714388,-31.765911,-23.649355,19.671429,-24.597996
3.331250,-84.145828,-2.717304,-37.505543,-23.561989,33.774460,-24.457489
3.337500,-78.188530,-2.719772,-42.193378,-23.522322,47.799004,-24.358271
3.343750,-72.230347,-2.721822,-45.732536,-23.569559,61.648037,-24.302711
3.350000,-66.272430,-2.723523,-48.067623,-23.682070,73.354576,-24.278370
3.356250,-60.314899,-2.724832,-50.179893,-23.826136,84.470184,-24.247412
3.362500,-54.358124,-2.725913,-49.331081,-24.063353,94.131836,-24.289766
3.368750,-48.402905,-2.726667,-47.384613,-24.410275,101.572189,-24.394194
3.375000,-42.448307,-2.726939,-44.278706,-24.857023,106.560905,-24.564625
3.381250,-36.494957,-2.726646,-40.069702,-25.382200,108.718872,-24.814493
3.387500,-30.545860,-2.726271,-34.911324,-25.957867,108.046783,-25.076456
3.393750,-24.602518,-2.726355,-29.028973,-26.549763,104.531601,-25.355154
3.400000,-18.663286,-2.726900,-22.685879,-27.118668,98.157661,-25.613541
3.406250,-12.724594,-2.727337,-16.208910,-27.634274,89.476845,-25.899664
3.412500,-6.785907,-2.727726,-9.968478,-28.074665,79.688904,-26.207314
3.418750,-0.851095,-2.728625,-3.986274,-28.415285,69.184731,-26.497988
3.425000,5.079493,-2.730430,1.741739,-28.639891,58.910862,-26.754890
3.431250,11.010514,-2.732605,6.941057,-28.743149,47.704369,-26.969952
3.437500,16.944735,-2.734664,11.385845,-28.727705,37.926395,-27.146368
3.443750,22.879406,-2.737045,14.995764,-28.572023,30.070560,-27.254040
3.450000,28.811958,-2.740406,17.706135,-28.290071,22.753252,-27.278460
3.456250,34.745155,-2.744309,19.371469,-27.911150,17.681675,-27.232481
3.462500,40.685184,-2.747906,20.087475,-27.468061,14.483250,-27.120930
3.468750,46.631531,-2.750907,20.095684,-26.995790,12.815501,-26.941704
3.475000,52.578758,-2.753635,19.702755,-26.532196,12.326283,-26.701559
3.481250,58.524727,-2.756492,19.253010,-26.120268,12.617146,-26.413988
3.487500,64.469582,-2.759569,17.417940,-25.725103,13.274016,-26.082262
3.493750,70.413902,-2.762996,16.317884,-25.379511,13.899626,-25.706434
3.500000,76.358467,-2.766739,15.584705,-25.111416,14.069466,-25.296812
3.506250,82.305161,-2.770549,15.163631,-24.925869,13.410819,-24.866072
3.512500,88.255013,-2.773777,15.024221,-24.814554,11.634963,-24.426981
3.518750,94.206367,-2.776623,15.144613,-24.751434,8.533738,-23.988438
3.525000,98.259239,-2.780005,15.498812,-24.679831,3.970694,-23.557985
3.531250,102.034081,-2.784457,16.013622,-24.601032,0.010698,-23.146793
3.537500,105.003227,-2.789492,17.680534,-24.542580,-4.767885,-22.769562
3.543750,106.679649,-2.794285,19.792913,-24.460567,-9.887452,-22.447535
3.550000,106.635849,-2.798983,22.516710,-24.343958,-14.954669,-22.172052
3.556250,104.525894,-2.804074,24.172575,-24.172998,-19.796871,-21.903217
3.562500,100.114594,-2.809621,26.540993,-23.954416,-23.935486,-21.641222
3.568750,93.285027,-2.814844,29.076803,-23.713465,-27.435928,-21.465870
3.575000,84.040329,-2.819022,31.331291,-23.475208,-30.408089,-21.377714
3.581250,72.498917,-2.822014,32.910233,-23.269539,-32.827621,-21.394255
3.587500,58.892712,-2.824355,33.454975,-23.129932,-35.022636,-21.507816
3.593750,43.560246,-2.826305,32.705269,-23.083490,-35.923462,-21.671202
