Anritsu VNA Frequency[GHz],S21[deg],S21[dB],S11[deg],S11[dB],S22[deg],S22[dB]
1338042531.78,2012_05_26_15:28:51,+194.01,+274.19,+280.85,+274.65,+280.23,+281.23,+276.67,+276.88,232.075211,-5.690
3.006250,72.496086,-3.039488,12.112323,-28.940893,-53.746563,-30.112827
3.012500,72.496086,-3.039488,12.112323,-28.940893,-53.746563,-30.112827
3.018750,72.496086,-3.039488,12.112323,-28.940893,-53.746563,-30.112827
3.025000,72.496086,-3.039488,12.112323,-28.940893,-53.746563,-30.112827
3.031250,72.496086,-3.039488,12.112323,-28.940893,-53.746563,-30.112827
3.037500,72.496086,-3.039488,12.112323,-28.940893,-53.746563,-30.112827
3.043750,72.496086,-3.039488,12.112323,-28.940893,-53.746563,-30.112827
3.050000,72.496086,-3.039488,12.112323,-28.940893,-53.746563,-30.112827
3.056250,72.496086,-3.039488,12.112323,-28.940893,-53.746563,-30.112827
3.062500,72.496086,-3.039488,12.112323,-28.940893,-53.746563,-30.112827
3.068750,72.496086,-3.039488,12.112323,-28.940893,-53.746563,-30.112827
3.075000,72.496086,-3.039488,12.112323,-28.940893,-53.746563,-30.112827
3.081250,72.496086,-3.039488,12.112323,-28.940893,-53.746563,-30.112827
3.087500,72.496086,-3.039488,12.112323,-28.940893,-53.746563,-30.112827
3.093750,72.496086,-3.042152,12.112323,-28.776863,-53.746563,-30.155289
3.100000,78.484688,-3.045364,6.480902,-28.587965,-54.817158,-30.116232
3.106250,84.471611,-3.049069,-0.362425,-28.387827,-55.332901,-29.996944
3.112500,90.459641,-3.052914,-6.301872,-28.195816,-55.041859,-29.797390
3.118750,94.554665,-3.056711,-11.400609,-28.030220,-53.696953,-29.513029
3.125000,98.376633,-3.060585,-15.748124,-27.907438,-51.089561,-29.141138
3.131250,101.391914,-3.064599,-19.215820,-27.777161,-47.113091,-28.697439
3.137500,103.108963,-3.068809,-21.820910,-27.660225,-41.689007,-28.193058
3.143750,103.099678,-3.073365,-23.801039,-27.576115,-34.690792,-27.635931
3.150000,101.024330,-3.078319,-25.142994,-27.529600,-28.010761,-27.043905
3.156250,96.648102,-3.083296,-25.815636,-27.517420,-20.112656,-26.441536
3.162500,89.849907,-3.088029,-25.818127,-27.531132,-11.658898,-25.857084
3.168750,80.629044,-3.092636,-25.162571,-27.556883,-3.300625,-25.317616
3.175000,69.105606,-3.097347,-21.722990,-27.577339,4.345352,-24.852890
3.181250,55.516010,-3.102172,-18.791637,-27.556921,10.730570,-24.491291
3.187500,40.202286,-3.106987,-14.139706,-27.505062,15.563600,-24.176929
3.193750,23.592560,-3.111728,-9.695840,-27.429962,18.639830,-23.892179
3.200000,6.178160,-3.116349,-4.566732,-27.319628,19.667681,-23.705563
3.206250,-11.507698,-3.120869,0.565694,-27.174246,18.944427,-23.617311
3.212500,-28.919170,-3.125066,5.149119,-26.999252,16.330431,-23.615662
3.218750,-45.524868,-3.129254,10.871834,-26.804766,12.114647,-23.703529
3.225000,-60.833511,-3.133528,15.978928,-26.600681,6.732267,-23.925991
3.231250,-74.416611,-3.137657,20.688194,-26.390650,0.496358,-24.140265
3.237500,-85.932060,-3.141397,23.355373,-26.176710,-6.662756,-24.385420
3.243750,-95.145088,-3.144915,25.823442,-25.963371,-13.777347,-24.666773
3.250000,-101.937195,-3.148784,27.778427,-25.748602,-20.656727,-24.968575
3.256250,-106.307304,-3.153110,28.923475,-25.530188,-27.182804,-25.268881
3.262500,-108.373734,-3.157406,28.894600,-25.332186,-33.315521,-25.546877
3.268750,-108.371941,-3.161274,27.399899,-25.159386,-39.087406,-25.789465
3.275000,-106.644043,-3.164791,24.347692,-25.006250,-44.573612,-25.985428
3.281250,-103.621025,-3.168584,19.590925,-24.867130,-49.840511,-26.121120
3.287500,-99.795570,-3.172914,15.165646,-24.733685,-53.121433,-26.188837
3.293750,-95.697052,-3.177598,9.625213,-24.596874,-56.244389,-26.184908
3.300000,-89.701668,-3.182297,3.461004,-24.439659,-58.915619,-26.105108
3.306250,-83.703217,-3.186853,-2.856727,-24.241579,-60.874702,-25.951244
3.312500,-77.702705,-3.191253,-9.148141,-24.057327,-61.930492,-25.734814
3.318750,-71.701378,-3.195676,-15.133383,-23.878592,-61.989124,-25.476114
3.325000,-65.699562,-3.200178,-20.349375,-23.700975,-61.070621,-25.200012
3.331250,-59.695400,-3.204574,-24.600397,-23.530251,-57.049545,-24.923157
3.337500,-53.688171,-3.208501,-27.778906,-23.376303,-53.271698,-24.659233
3.343750,-47.677975,-3.211920,-29.845192,-23.256109,-47.795219,-24.421324
3.350000,-41.667038,-3.214930,-30.809422,-23.191368,-40.940559,-24.216600
3.356250,-35.655788,-3.217515,-30.746382,-23.233627,-33.095573,-24.044121
3.362500,-29.645115,-3.219772,-27.548830,-23.307369,-24.716618,-23.889654
3.368750,-23.634598,-3.221603,-24.166880,-23.452320,-16.466679,-23.808804
3.375000,-17.624454,-3.222911,-19.315432,-23.705017,-9.032496,-23.809893
3.381250,-11.614834,-3.223560,-13.157823,-24.065067,-2.702380,-23.896608
3.387500,-5.607965,-3.223747,-5.916295,-24.518406,2.108170,-24.071854
3.393750,0.394002,-3.224018,2.091901,-25.042042,5.140202,-24.312824
3.400000,6.391284,-3.224559,10.504359,-25.604530,6.246356,-24.592222
3.406250,12.386194,-3.225041,18.921921,-26.171957,5.271682,-24.837154
3.412500,18.379835,-3.225430,25.009335,-26.717211,2.478612,-25.166861
3.418750,24.370474,-3.225993,32.139214,-27.214981,-1.185492,-25.524466
3.425000,30.356680,-3.227228,38.077118,-27.641085,-5.750738,-25.877302
3.431250,36.340389,-3.229073,42.547943,-27.976379,-10.525946,-26.207127
3.437500,42.325623,-3.230878,45.354393,-28.208878,-14.750972,-26.503511
3.443750,48.312359,-3.232700,46.394894,-28.332455,-17.659967,-26.764088
3.450000,54.297096,-3.235242,45.745327,-28.328220,-18.451130,-26.958073
3.456250,60.279209,-3.238654,43.543076,-28.200495,-18.261734,-27.070532
3.462500,66.264702,-3.242218,39.938557,-27.971392,-15.074255,-27.109089
3.468750,72.256187,-3.245303,35.290428,-27.666899,-11.175555,-27.074619
3.475000,78.250381,-3.248003,30.103621,-27.314413,-5.349786,-26.966700
3.481250,84.243027,-3.250921,24.921740,-26.947828,1.672460,-26.793158
3.487500,90.232986,-3.254269,18.438639,-26.604475,9.117746,-26.561487
3.493750,96.221855,-3.258043,13.066669,-26.250715,16.217342,-26.274342
3.500000,100.316826,-3.262109,8.904174,-25.921495,22.242985,-25.934071
3.506250,104.140465,-3.266397,5.768851,-25.645323,26.535433,-25.548826
3.512500,107.160492,-3.270326,3.726635,-25.433113,28.528744,-25.132460
3.518750,108.884598,-3.273948,2.835175,-25.284737,29.970715,-24.698599
3.525000,108.881271,-3.277823,3.112579,-25.185291,29.253441,-24.257187
3.531250,106.807686,-3.282571,4.501907,-25.107174,26.764145,-23.819157
3.537500,102.429466,-3.288236,6.879657,-24.980469,22.956203,-23.394341
3.543750,95.630836,-3.293969,9.955460,-24.870699,18.321499,-22.996164
3.550000,86.412949,-3.299447,14.982659,-24.760265,13.326581,-22.655409
3.556250,74.894348,-3.304980,18.872637,-24.623549,8.355563,-22.364384
3.562500,61.310188,-3.310938,23.362026,-24.443512,3.515982,-22.082645
3.568750,46.003742,-3.317013,27.919840,-24.223623,-0.667047,-21.838186
3.575000,29.406544,-3.322516,31.933701,-23.984358,-4.112612,-21.666626
3.581250,12.010137,-3.326933,34.866962,-23.749929,-6.952908,-21.591917
3.587500,-5.656352,-3.330483,36.268131,-23.550497,-9.272030,-21.637768
3.593750,-23.049953,-3.333578,37.963886,-23.415369,-11.330593,-21.792381
3.600000,-39.637711,-3.336173,38.354183,-23.369925,-12.104919,-22.002903
3.606250,-54.924965,-3.337769,37.868366,-23.416756,-13.157884,-22.304068
3.612500,-68.484512,-3.338062,36.983021,-23.557032,-14.391888,-22.695065
3.618750,-79.979843,-3.337472,34.097347,-23.802099,-15.849925,-23.155575
3.625000,-89.176567,-3.336374,31.194334,-24.152933,-17.614302,-23.653885
3.631250,-95.952423,-3.334581,28.032454,-24.619415,-19.887844,-24.188959
3.637500,-100.306793,-3.332056,24.390331,-25.185684,-20.750988,-24.747128
3.643750,-102.363815,-3.329145,20.161707,-25.818674,-21.553438,-25.294004
3.650000,-102.363197,-3.326541,15.161156,-26.481850,-21.905737,-25.802767
3.656250,-100.645081,-3.324526,9.169122,-27.133490,-21.537724,-26.252493
3.662500,-97.633781,-3.323010,1.972683,-27.722425,-20.255533,-26.623100
3.668750,-93.820496,-3.322030,-4.472084,-28.190653,-17.938980,-26.899458
3.675000,-89.737640,-3.321821,-11.912849,-28.560637,-14.552319,-27.075626
3.681250,-83.763023,-3.322485,-20.096603,-28.800318,-10.170204,-27.156355
3.687500,-77.789513,-3.323733,-28.467993,-28.885834,-4.941613,-27.146044
3.693750,-71.817055,-3.325889,-36.697891,-28.812170,0.937408,-27.049831
3.700000,-65.847092,-3.329380,-44.497944,-28.592649,7.201521,-26.877413
3.706250,-59.876835,-3.333902,-51.612770,-28.261026,13.541799,-26.643972
3.712500,-53.900543,-3.338787,-57.800137,-27.898724,19.656425,-26.366171
3.718750,-47.918560,-3.343568,-62.705845,-27.428843,25.292244,-26.055162
3.725000,-41.934662,-3.348781,-67.613541,-26.930687,30.252907,-25.713572
3.731250,-35.949112,-3.354604,-71.311058,-26.457340,34.372330,-25.335964
3.737500,-29.959385,-3.360486,-71.971268,-26.043301,37.618359,-24.952312
3.743750,-23.962467,-3.365865,-71.401268,-25.726707,40.396500,-24.626148
3.750000,-17.959608,-3.370710,-69.567345,-25.526789,42.682564,-24.361153
3.756250,-11.954935,-3.375072,-66.403320,-25.440611,44.745121,-24.162716
3.762500,-5.948527,-3.379041,-61.959366,-25.458143,45.246048,-23.993544
3.768750,0.059438,-3.382551,-56.381119,-25.558990,46.282696,-23.834972
3.775000,6.067752,-3.385778,-49.866238,-25.713963,47.701790,-23.701868
3.781250,12.075424,-3.388963,-42.673134,-25.892347,47.978558,-23.653057
3.787500,18.082825,-3.391820,-37.047596,-26.079287,48.213036,-23.651724
3.793750,24.091049,-3.394228,-31.743067,-26.260527,48.063873,-23.681168
3.800000,30.098333,-3.396456,-25.307211,-26.409988,47.320076,-23.733587
3.806250,36.101665,-3.398952,-19.809563,-26.518353,45.847511,-23.802696
3.812500,42.101830,-3.401706,-15.339650,-26.551722,43.612503,-23.870560
3.818750,48.100758,-3.404646,-11.687978,-26.483215,40.697140,-23.909960
3.825000,54.097687,-3.407925,-9.073157,-26.338871,37.090080,-23.921064
3.831250,60.093319,-3.411592,-7.399170,-26.138847,32.844696,-23.906116
3.837500,66.088882,-3.415359,-6.390559,-25.899817,28.194502,-23.864912
3.843750,72.085220,-3.418951,-5.695446,-25.640844,23.455847,-23.803108
3.850000,78.081108,-3.422692,-4.909048,-25.378628,18.987415,-23.732050
3.856250,84.075127,-3.426745,-5.472300,-25.120687,15.202457,-23.640501
3.862500,90.068649,-3.430767,-5.319519,-24.873875,10.724275,-23.513145
3.868750,94.168694,-3.434493,-4.645629,-24.650854,7.385321,-23.368977
3.875000,97.994026,-3.438410,-3.642333,-24.459948,4.931859,-23.219952
3.881250,101.009094,-3.443291,-2.468113,-24.297562,3.180310,-23.070332
