Anritsu VNA Frequency[GHz],S21[deg],S21[dB],S11[deg],S11[dB],S22[deg],S22[dB]
1338096866.49,2012_05_27_06:34:26,+40.454,+10.244,+54.775,+10.260,+13.894,+13.704,+13.999,+13.749,10.350726,-16.045
3.006250,33.103783,-1.742388,58.432987,-26.691750,-81.208076,-27.436636
3.012500,33.103783,-1.742388,58.432987,-26.691750,-81.208076,-27.436636
3.018750,33.103783,-1.742388,58.432987,-26.691750,-81.208076,-27.436636
3.025000,33.103783,-1.742388,58.432987,-26.691750,-81.208076,-27.436636
3.031250,33.103783,-1.742388,58.432987,-26.691750,-81.208076,-27.436636
3.037500,33.103783,-1.742388,58.432987,-26.691750,-81.208076,-27.436636
3.043750,33.103783,-1.742388,58.432987,-26.691750,-81.208076,-27.436636
3.050000,33.103783,-1.742388,58.432987,-26.691750,-81.208076,-27.436636
3.056250,33.103783,-1.742388,58.432987,-26.691750,-81.208076,-27.436636
3.062500,33.103783,-1.742388,58.432987,-26.691750,-81.208076,-27.436636
3.068750,33.103783,-1.742388,58.432987,-26.691750,-81.208076,-27.436636
3.075000,33.103783,-1.742388,58.432987,-26.691750,-81.208076,-27.436636
3.081250,33.103783,-1.742388,58.432987,-26.691750,-81.208076,-27.436636
3.087500,33.103783,-1.742388,58.432987,-26.691750,-81.208076,-27.436636
3.093750,33.103783,-1.744259,58.432987,-26.492674,-81.208076,-27.184500
3.100000,39.007904,-1.746402,55.770863,-26.345526,-83.170876,-26.950649
3.106250,44.912338,-1.748536,52.236176,-26.271381,-83.526344,-26.735743
3.112500,50.817169,-1.750670,48.176449,-26.289858,-81.922874,-26.512545
3.118750,56.721588,-1.753015,42.197422,-26.337784,-80.203606,-26.208807
3.125000,62.624908,-1.755505,37.412868,-26.386753,-76.122787,-25.946697
3.131250,68.527824,-1.758058,33.044556,-26.462679,-69.958603,-25.656929
3.137500,74.429909,-1.760934,29.353106,-26.566084,-62.079414,-25.330723
3.143750,80.330627,-1.764359,26.538364,-26.687544,-52.664318,-24.976849
3.150000,86.232132,-1.768083,24.778767,-26.812733,-41.869518,-24.607542
3.156250,92.137177,-1.771559,24.195309,-26.926813,-29.866106,-24.241167
3.162500,96.149567,-1.774762,24.852695,-27.016722,-16.852375,-23.901482
3.168750,99.889061,-1.778097,26.771265,-27.075384,-3.037409,-23.637594
3.175000,102.821823,-1.781729,29.998478,-27.081432,9.522669,-23.392105
3.181250,104.457809,-1.785410,32.776947,-27.022341,22.860064,-23.170723
3.187500,104.371162,-1.788945,36.561226,-26.915157,35.644703,-23.003317
3.193750,102.221138,-1.792210,40.653103,-26.772387,47.390663,-22.906702
3.200000,97.769897,-1.795162,44.483036,-26.602322,57.684685,-22.883379
3.206250,90.895454,-1.797720,47.570499,-26.415867,66.139915,-22.933968
3.212500,81.596207,-1.800097,49.496071,-26.227470,72.440544,-23.066248
3.218750,69.992691,-1.802682,49.949749,-26.047523,76.360825,-23.262115
3.225000,56.323109,-1.805149,50.930996,-25.870167,77.528992,-23.467361
3.231250,40.930283,-1.807072,50.975250,-25.695595,76.113213,-23.690355
3.237500,24.239784,-1.808687,48.592041,-25.523266,74.118088,-23.922470
3.243750,6.739562,-1.810580,45.894646,-25.329659,69.961571,-24.141539
3.250000,-11.037699,-1.813062,42.752953,-25.156063,64.243446,-24.328072
3.256250,-28.541103,-1.815686,38.802311,-25.014835,57.518806,-24.481171
3.262500,-45.236092,-1.817924,34.290195,-24.888988,50.417946,-24.589872
3.268750,-60.631954,-1.819857,29.159151,-24.774416,43.637955,-24.645155
3.275000,-74.304863,-1.821914,23.287497,-24.670574,37.763157,-24.647387
3.281250,-85.914642,-1.824360,16.563988,-24.568329,33.298962,-24.603725
3.287500,-95.222443,-1.827153,8.894914,-24.454458,30.624928,-24.528532
3.293750,-102.104240,-1.830038,0.247226,-24.289307,30.005486,-24.421568
3.300000,-106.559883,-1.832824,-7.210267,-24.121536,31.604702,-24.283487
3.306250,-108.710464,-1.835319,-15.884301,-23.986376,35.396774,-24.142128
3.312500,-108.793716,-1.837588,-24.560492,-23.865093,41.198257,-24.028818
3.318750,-107.151222,-1.839723,-32.947716,-23.765509,48.749172,-23.964348
3.325000,-104.210678,-1.841666,-40.782009,-23.705212,57.712475,-23.958750
3.331250,-100.462868,-1.843245,-47.809254,-23.708544,67.653816,-24.014677
3.337500,-96.441811,-1.844476,-53.844265,-23.836567,78.058243,-24.130795
3.343750,-90.525505,-1.845327,-58.890652,-23.998484,88.384659,-24.293123
3.350000,-84.609787,-1.845816,-63.325451,-24.219364,98.129021,-24.444925
