Anritsu VNA Frequency[GHz],S21[deg],S21[dB],S11[deg],S11[dB],S22[deg],S22[dB]
1338053353.74,2012_05_26_18:29:13,+63.231,+183.45,+168.66,+183.82,+189.48,+191.64,+185.80,+187.42,170.009857,-5.599
3.006250,47.052986,-2.503165,71.379601,-27.676311,-75.387642,-28.576609
3.012500,47.052986,-2.503165,71.379601,-27.676311,-75.387642,-28.576609
3.018750,47.052986,-2.503165,71.379601,-27.676311,-75.387642,-28.576609
3.025000,47.052986,-2.503165,71.379601,-27.676311,-75.387642,-28.576609
3.031250,47.052986,-2.503165,71.379601,-27.676311,-75.387642,-28.576609
3.037500,47.052986,-2.503165,71.379601,-27.676311,-75.387642,-28.576609
3.043750,47.052986,-2.503165,71.379601,-27.676311,-75.387642,-28.576609
3.050000,47.052986,-2.503165,71.379601,-27.676311,-75.387642,-28.576609
3.056250,47.052986,-2.503165,71.379601,-27.676311,-75.387642,-28.576609
3.062500,47.052986,-2.503165,71.379601,-27.676311,-75.387642,-28.576609
3.068750,47.052986,-2.503165,71.379601,-27.676311,-75.387642,-28.576609
3.075000,47.052986,-2.503165,71.379601,-27.676311,-75.387642,-28.576609
3.081250,47.052986,-2.503165,71.379601,-27.676311,-75.387642,-28.576609
3.087500,47.052986,-2.503165,71.379601,-27.676311,-75.387642,-28.576609
3.093750,47.052986,-2.505474,71.379601,-27.480154,-75.387642,-28.421362
3.100000,52.989872,-2.508219,67.475021,-27.301060,-75.798386,-28.240318
3.106250,58.925884,-2.511093,62.658588,-27.163153,-75.397118,-28.033718
3.112500,64.863213,-2.514070,55.583416,-27.083990,-73.912544,-27.790993
3.118750,70.800659,-2.517141,48.393726,-27.086842,-71.127892,-27.485651
3.125000,76.736992,-2.520330,41.472137,-27.069366,-66.973213,-27.143040
3.131250,82.672745,-2.523618,34.941891,-27.071117,-61.533833,-26.769575
3.137500,88.607666,-2.527246,28.747322,-27.104322,-54.509613,-26.353842
3.143750,94.540886,-2.531350,23.166267,-27.168526,-45.926353,-25.903803
3.150000,98.579521,-2.535839,18.486172,-27.253731,-37.787186,-25.434950
3.156250,102.347946,-2.540206,14.950717,-27.347296,-28.612368,-24.968672
3.162500,105.312683,-2.544314,12.747785,-27.434086,-19.110950,-24.529217
3.168750,106.980209,-2.548394,12.019293,-27.498798,-9.967209,-24.146559
3.175000,106.921944,-2.552666,12.871816,-27.523031,-1.801609,-23.858414
3.181250,104.798347,-2.557096,13.588792,-27.490410,5.163243,-23.584280
3.187500,100.374130,-2.561370,15.938851,-27.410292,10.452956,-23.360025
3.193750,93.527534,-2.565487,19.216825,-27.287392,13.634176,-23.210541
3.200000,84.258148,-2.569371,22.811094,-27.126200,14.760142,-23.149557
3.206250,72.687889,-2.572883,26.226011,-26.933556,13.862837,-23.172619
3.212500,59.052258,-2.576158,29.021328,-26.720968,11.094651,-23.281691
3.218750,43.690872,-2.579541,30.826553,-26.501106,6.748415,-23.498682
3.225000,27.030802,-2.582911,33.539909,-26.278589,1.061622,-23.733652
3.231250,9.566580,-2.585901,35.626286,-26.052517,-5.946247,-23.987511
3.237500,-8.169396,-2.588492,35.529850,-25.827169,-13.463412,-24.265648
3.243750,-25.634552,-2.591184,35.217892,-25.598122,-19.359615,-24.552246
3.250000,-42.297630,-2.594412,34.521172,-25.359894,-25.079432,-24.824738
3.256250,-57.662941,-2.597934,33.061939,-25.156710,-30.003975,-25.067787
3.262500,-71.300812,-2.601190,30.682577,-24.982481,-33.601200,-25.271944
3.268750,-82.871162,-2.604044,27.368141,-24.829990,-35.379894,-25.424809
3.275000,-92.139542,-2.606856,22.955578,-24.697882,-34.969681,-25.518585
3.281250,-98.986740,-2.609999,17.281294,-24.579880,-32.151443,-25.550695
3.287500,-103.411278,-2.613642,10.213247,-24.465792,-26.879627,-25.525908
3.293750,-105.532120,-2.617432,3.841313,-24.337624,-19.294918,-25.445282
3.300000,-105.585014,-2.621096,-3.225585,-24.152493,-9.655672,-25.309071
3.306250,-103.910629,-2.624539,-10.873963,-24.010347,1.657310,-25.132627
3.312500,-100.936821,-2.627785,-18.737528,-23.882034,14.112954,-24.940115
3.318750,-97.156769,-2.630962,-26.201675,-23.762280,27.091969,-24.755980
3.325000,-93.103416,-2.634033,-33.007908,-23.659470,39.952751,-24.597858
3.331250,-87.153862,-2.636802,-38.929962,-23.588190,54.231136,-24.476290
3.337500,-81.202820,-2.639142,-43.810158,-23.572443,67.943207,-24.398148
3.343750,-75.251068,-2.641063,-47.541866,-23.662230,81.011276,-24.363901
3.350000,-69.299683,-2.642616,-50.092213,-23.783535,91.512062,-24.357491
3.356250,-63.348598,-2.643893,-52.363892,-23.957556,101.052147,-24.343693
3.362500,-57.398918,-2.644900,-51.688419,-24.232651,108.727310,-24.408630
3.368750,-51.450851,-2.645660,-49.890911,-24.617945,114.048065,-24.532387
3.375000,-45.503414,-2.645868,-46.900909,-25.100603,116.808044,-24.721531
