Anritsu VNA Frequency[GHz],S21[deg],S21[dB],S11[deg],S11[dB],S22[deg],S22[dB]
1338063849.21,2012_05_26_21:24:09,+48.858,+105.67,+86.108,+105.97,+111.21,+113.22,+109.23,+110.64,110.200668,-10.332
3.006250,39.675941,-2.198071,64.531670,-27.079151,-81.940117,-28.044069
3.012500,39.675941,-2.198071,64.531670,-27.079151,-81.940117,-28.044069
3.018750,39.675941,-2.198071,64.531670,-27.079151,-81.940117,-28.044069
3.025000,39.675941,-2.198071,64.531670,-27.079151,-81.940117,-28.044069
3.031250,39.675941,-2.198071,64.531670,-27.079151,-81.940117,-28.044069
3.037500,39.675941,-2.198071,64.531670,-27.079151,-81.940117,-28.044069
3.043750,39.675941,-2.198071,64.531670,-27.079151,-81.940117,-28.044069
3.050000,39.675941,-2.198071,64.531670,-27.079151,-81.940117,-28.044069
3.056250,39.675941,-2.198071,64.531670,-27.079151,-81.940117,-28.044069
3.062500,39.675941,-2.198071,64.531670,-27.079151,-81.940117,-28.044069
3.068750,39.675941,-2.198071,64.531670,-27.079151,-81.940117,-28.044069
3.075000,39.675941,-2.198071,64.531670,-27.079151,-81.940117,-28.044069
3.081250,39.675941,-2.198071,64.531670,-27.079151,-81.940117,-28.044069
3.087500,39.675941,-2.198071,64.531670,-27.079151,-81.940117,-28.044069
3.093750,39.675941,-2.200238,64.531670,-26.880474,-81.940117,-27.813101
3.100000,45.597015,-2.202736,61.282043,-26.714453,-81.999886,-27.583233
3.106250,51.517559,-2.205348,57.161156,-26.609739,-81.186050,-27.356848
3.112500,57.438896,-2.208018,52.633488,-26.581821,-79.223892,-27.114374
3.118750,63.359634,-2.210855,46.304569,-26.619350,-75.889137,-26.790558
3.125000,69.279289,-2.213812,41.030117,-26.640583,-71.227264,-26.483400
3.131250,75.198318,-2.216898,36.350834,-26.686867,-65.352386,-26.151188
3.137500,81.116257,-2.220279,32.411060,-26.763790,-57.835514,-25.780838
3.143750,87.032509,-2.224224,29.406878,-26.866211,-48.784832,-25.380503
3.150000,92.949173,-2.228507,27.513853,-26.980997,-38.335926,-24.963900
3.156250,96.974159,-2.232593,26.845768,-27.094530,-28.540981,-24.551266
3.162500,100.728035,-2.236402,27.462721,-27.192207,-17.966612,-24.166636
3.168750,103.676643,-2.240248,29.376860,-27.261026,-7.341622,-23.847584
3.175000,105.326515,-2.244330,32.603504,-27.283274,2.665094,-23.585699
3.181250,105.251724,-2.248485,35.346165,-27.243624,11.972812,-23.341183
3.187500,103.114037,-2.252511,39.169735,-27.154921,19.594940,-23.150368
3.193750,98.675522,-2.256292,43.333897,-27.025797,25.221724,-23.032284
3.200000,91.814384,-2.259769,47.228638,-26.862278,28.756731,-22.993614
3.206250,82.530617,-2.262871,50.359974,-26.673407,30.139797,-23.033241
3.212500,70.944633,-2.265718,52.303932,-26.471573,29.413651,-23.156317
3.218750,57.291370,-2.268746,52.739704,-26.269257,26.750204,-23.372568
3.225000,41.912640,-2.271654,53.651150,-26.065247,22.113060,-23.591455
3.231250,25.237907,-2.274106,53.590836,-25.859648,15.835200,-23.832037
3.237500,7.758351,-2.276191,51.087791,-25.655167,10.313804,-24.091372
3.243750,-9.997407,-2.278457,48.244133,-25.439238,4.144543,-24.350214
