Anritsu VNA Frequency[GHz],S21[deg],S21[dB],S11[deg],S11[dB],S22[deg],S22[dB]
1338099155.38,2012_05_27_07:12:35,+40.452,+10.253,+54.727,+10.264,+13.897,+13.707,+14.003,+13.753,10.358143,-15.987
3.006250,33.017197,-1.740769,58.287338,-26.696529,-81.367477,-27.422005
3.012500,33.017197,-1.740769,58.287338,-26.696529,-81.367477,-27.422005
3.018750,33.017197,-1.740769,58.287338,-26.696529,-81.367477,-27.422005
3.025000,33.017197,-1.740769,58.287338,-26.696529,-81.367477,-27.422005
3.031250,33.017197,-1.740769,58.287338,-26.696529,-81.367477,-27.422005
3.037500,33.017197,-1.740769,58.287338,-26.696529,-81.367477,-27.422005
3.043750,33.017197,-1.740769,58.287338,-26.696529,-81.367477,-27.422005
3.050000,33.017197,-1.740769,58.287338,-26.696529,-81.367477,-27.422005
3.056250,33.017197,-1.740769,58.287338,-26.696529,-81.367477,-27.422005
3.062500,33.017197,-1.740769,58.287338,-26.696529,-81.367477,-27.422005
3.068750,33.017197,-1.740769,58.287338,-26.696529,-81.367477,-27.422005
3.075000,33.017197,-1.740769,58.287338,-26.696529,-81.367477,-27.422005
3.081250,33.017197,-1.740769,58.287338,-26.696529,-81.367477,-27.422005
3.087500,33.017197,-1.740769,58.287338,-26.696529,-81.367477,-27.422005
3.093750,33.017197,-1.742545,58.287338,-26.498114,-81.367477,-27.169315
3.100000,38.921345,-1.744621,55.635616,-26.352108,-83.324257,-26.934496
3.106250,44.825493,-1.746706,52.111412,-26.278824,-83.677994,-26.718609
3.112500,50.730247,-1.748841,48.064148,-26.297634,-82.073593,-26.495493
3.118750,56.633953,-1.751155,42.096413,-26.346687,-80.348183,-26.190989
3.125000,62.536453,-1.753678,37.327576,-26.396488,-76.264023,-25.928774
3.131250,68.438683,-1.756291,32.973022,-26.472439,-70.095749,-25.639374
3.137500,74.339638,-1.759232,29.293610,-26.575750,-62.213551,-25.313614
3.143750,80.238983,-1.762695,26.490217,-26.696918,-52.796589,-24.960205
3.150000,86.139168,-1.766466,24.740242,-26.821394,-41.998737,-24.591774
3.156250,92.042542,-1.769984,24.163559,-26.934425,-29.992277,-24.226498
3.162500,96.053589,-1.773214,24.825300,-27.023146,-16.973770,-23.887217
3.168750,99.791435,-1.776597,26.746046,-27.079765,-3.152846,-23.624912
3.175000,102.722618,-1.780224,29.972176,-27.084047,9.401255,-23.381348
3.181250,104.356949,-1.783923,32.745674,-27.023020,22.733511,-23.161093
3.187500,104.269135,-1.787407,36.525799,-26.913923,35.515388,-22.995657
3.193750,102.118057,-1.790651,40.610188,-26.769529,47.258003,-22.900927
3.200000,97.666100,-1.793569,44.431725,-26.598001,57.545372,-22.879597
3.206250,90.791321,-1.796109,47.509003,-26.410402,65.990555,-22.932230
3.212500,81.491943,-1.798447,49.425179,-26.221220,72.280754,-23.066322
3.218750,69.888412,-1.800996,49.868713,-26.041084,76.183678,-23.263931
3.225000,56.219223,-1.803423,50.839596,-25.863966,77.333023,-23.470606
3.231250,40.827145,-1.805280,50.878063,-25.690001,75.901436,-23.694822
3.237500,24.137640,-1.806823,48.490215,-25.518469,73.891243,-23.928049
3.243750,6.638251,-1.808725,45.789318,-25.325668,69.717911,-24.147449
3.250000,-11.137849,-1.811174,42.640446,-25.153751,63.983601,-24.334242
3.256250,-28.640251,-1.813729,38.686943,-25.014111,57.244545,-24.487293
3.262500,-45.334095,-1.815928,34.174549,-24.889744,50.131306,-24.595573
3.268750,-60.729095,-1.817805,29.044109,-24.776686,43.341629,-24.650240
3.275000,-74.401009,-1.819779,23.171543,-24.674183,37.460827,-24.651419
3.281250,-86.010155,-1.822171,16.448803,-24.572914,32.993446,-24.606504
3.287500,-95.317406,-1.824914,8.780704,-24.460186,30.319918,-24.530552
3.293750,-102.198921,-1.827726,0.132652,-24.296068,29.703604,-24.422613
3.300000,-106.654274,-1.830467,-7.319867,-24.128578,31.309559,-24.283916
3.306250,-108.804535,-1.832930,-15.993584,-23.993851,35.111961,-24.141750
3.312500,-108.887802,-1.835157,-24.667879,-23.872593,40.924694,-24.028263
3.318750,-107.245201,-1.837248,-33.053062,-23.773382,48.488579,-23.964031
3.325000,-104.304382,-1.839191,-40.885651,-23.713245,57.463898,-23.958782
3.331250,-100.556442,-1.840768,-47.910458,-23.716785,67.417938,-24.015425
3.337500,-96.534821,-1.841983,-53.943878,-23.845718,77.832253,-24.132957
3.343750,-90.618309,-1.842857,-58.973015,-24.008331,88.167107,-24.296646
3.350000,-84.702209,-1.843346,-63.410034,-24.230013,97.921539,-24.449533
3.356250,-78.787025,-1.843537,-66.850037,-24.554041,106.814362,-24.646852
3.362500,-72.873444,-1.843581,-67.574219,-25.002960,113.889488,-24.895283
3.368750,-66.961777,-1.843375,-67.219643,-25.557344,119.235817,-25.184675
3.375000,-61.050602,-1.842577,-65.671562,-26.190495,122.390297,-25.560339
3.381250,-55.141651,-1.841410,-62.942513,-26.868557,123.097427,-25.894352
3.387500,-49.239140,-1.840614,-59.129993,-27.553366,121.881775,-26.215887
3.393750,-43.342869,-1.840628,-54.391613,-28.199987,118.073105,-26.517658
3.400000,-37.449104,-1.841019,-48.948650,-28.765985,112.113548,-26.792456
3.406250,-31.554241,-1.841205,-43.136131,-29.230677,104.881302,-27.071167
3.412500,-25.659891,-1.841563,-37.284096,-29.569159,96.922668,-27.319399
3.418750,-19.770763,-1.842823,-29.455139,-29.760111,86.777588,-27.516142
3.425000,-13.884532,-1.845042,-23.190296,-29.799150,76.649506,-27.655313
3.431250,-7.995551,-1.847423,-16.636572,-29.702057,66.906189,-27.742617
3.437500,-2.102648,-1.849730,-10.047194,-29.453056,57.960419,-27.782148
3.443750,3.789866,-1.852685,-3.448949,-29.050764,50.483978,-27.721350
3.450000,9.680881,-1.856598,2.642145,-28.540295,42.764515,-27.589796
3.456250,15.575906,-1.860695,8.061143,-27.960241,36.624393,-27.400928
3.462500,21.479700,-1.864134,12.806839,-27.354038,31.835993,-27.156939
3.468750,27.388617,-1.866956,16.963425,-26.767950,28.177813,-26.853781
3.475000,33.297871,-1.869555,20.641926,-26.266273,25.398739,-26.508356
3.481250,39.206562,-1.872039,24.096870,-25.803560,23.212286,-26.136490
3.487500,45.114830,-1.874517,26.061712,-25.408033,21.382124,-25.731558
3.493750,51.021843,-1.877390,27.923805,-25.115282,19.597984,-25.300390
3.500000,56.928116,-1.880698,29.507519,-24.929768,17.539431,-24.855465
3.506250,62.837826,-1.883711,30.708757,-24.837187,14.974827,-24.407591
3.512500,68.751625,-1.885891,31.436981,-24.804388,11.720198,-23.966122
3.518750,74.665520,-1.887847,31.665918,-24.744705,7.643096,-23.535488
3.525000,80.573311,-1.890740,31.535578,-24.727001,2.629718,-23.122005
3.531250,86.476898,-1.894676,31.646511,-24.713272,-3.452236,-22.740423
3.537500,92.383179,-1.898852,31.640385,-24.667494,-8.546074,-22.407751
3.543750,96.400497,-1.902760,31.761129,-24.579395,-14.119340,-22.119881
3.550000,100.147392,-1.906807,32.347980,-24.422083,-19.888298,-21.838453
3.556250,103.087379,-1.911601,31.842983,-24.196905,-25.378519,-21.510386
3.562500,104.732338,-1.916621,31.952703,-23.933769,-30.302794,-21.269466
3.568750,104.661659,-1.920889,32.341568,-23.659599,-33.443344,-21.099657
3.575000,102.534462,-1.923789,32.731880,-23.400492,-35.811832,-21.002464
3.581250,98.107925,-1.925604,32.838409,-23.191399,-37.136082,-20.990631
3.587500,91.255661,-1.927016,32.404903,-23.068110,-37.440723,-21.024605
3.593750,81.977913,-1.928031,31.318098,-23.019936,-36.587658,-21.126852
3.600000,70.400223,-1.927957,29.525755,-23.058241,-34.426708,-21.312027
3.606250,56.759987,-1.926515,28.872694,-23.197502,-31.117821,-21.574291
3.612500,41.392658,-1.924237,27.898371,-23.423388,-26.937445,-21.887197
3.618750,24.721962,-1.921542,27.001415,-23.752327,-22.279428,-22.225792
3.625000,7.241970,-1.918169,26.296719,-24.194019,-17.929792,-22.632708
3.631250,-10.513819,-1.913961,26.392092,-24.711708,-12.074533,-23.069132
3.637500,-28.001495,-1.909381,27.597881,-25.270487,-6.439315,-23.506878
3.643750,-44.692875,-1.905220,30.051851,-25.833313,-1.051085,-23.926249
3.650000,-60.094868,-1.901713,31.889774,-26.355137,4.002953,-24.310638
3.656250,-73.777000,-1.898810,34.670704,-26.762339,8.638396,-24.642761
3.662500,-85.397385,-1.896602,37.573322,-27.098003,12.762351,-24.916973
3.668750,-94.718994,-1.895359,41.522202,-27.341948,16.232971,-25.140022
3.675000,-101.617790,-1.894725,44.838661,-27.466249,18.965612,-25.310913
3.681250,-106.091225,-1.894209,47.255550,-27.467970,20.900202,-25.427788
3.687500,-108.263199,-1.894218,48.534199,-27.360357,21.961441,-25.493877
3.693750,-108.373344,-1.895500,48.528564,-27.170265,22.096205,-25.517847
3.700000,-106.760818,-1.897942,47.242947,-26.902336,21.309689,-25.510517
