Anritsu VNA Frequency[GHz],S21[deg],S21[dB],S11[deg],S11[dB],S22[deg],S22[dB]
1338044827.69,2012_05_26_16:07:07,+141.52,+254.29,+257.48,+254.78,+260.95,+262.14,+256.89,+257.35,220.358505,-5.553
3.006250,63.888809,-2.889579,48.845390,-28.618595,-61.622536,-29.697968
3.012500,63.888809,-2.889579,48.845390,-28.618595,-61.622536,-29.697968
3.018750,63.888809,-2.889579,48.845390,-28.618595,-61.622536,-29.697968
3.025000,63.888809,-2.889579,48.845390,-28.618595,-61.622536,-29.697968
3.031250,63.888809,-2.889579,48.845390,-28.618595,-61.622536,-29.697968
3.037500,63.888809,-2.889579,48.845390,-28.618595,-61.622536,-29.697968
3.043750,63.888809,-2.889579,48.845390,-28.618595,-61.622536,-29.697968
3.050000,63.888809,-2.889579,48.845390,-28.618595,-61.622536,-29.697968
3.056250,63.888809,-2.889579,48.845390,-28.618595,-61.622536,-29.697968
3.062500,63.888809,-2.889579,48.845390,-28.618595,-61.622536,-29.697968
3.068750,63.888809,-2.889579,48.845390,-28.618595,-61.622536,-29.697968
3.075000,63.888809,-2.889579,48.845390,-28.618595,-61.622536,-29.697968
3.081250,63.888809,-2.889579,48.845390,-28.618595,-61.622536,-29.697968
3.087500,63.888809,-2.889579,48.845390,-28.618595,-61.622536,-29.697968
3.093750,63.888809,-2.892048,48.845390,-28.438313,-61.622536,-29.679504
3.100000,69.858635,-2.895006,42.260288,-28.246452,-62.469078,-29.594952
3.106250,75.827454,-2.898280,35.474873,-28.057634,-62.677277,-29.445225
3.112500,81.797577,-2.901642,27.207121,-27.891142,-61.990788,-29.228256
3.118750,87.769066,-2.905003,19.681324,-27.766628,-60.164005,-28.935394
3.125000,93.740227,-2.908482,12.971004,-27.675564,-57.022884,-28.564846
3.131250,97.815849,-2.912087,7.465176,-27.575979,-52.512264,-28.136120
3.137500,101.617859,-2.915899,3.015240,-27.496078,-46.535042,-27.652016
