Anritsu VNA Frequency[GHz],S21[deg],S21[dB],S11[deg],S11[dB],S22[deg],S22[dB]
1338058273.59,2012_05_26_19:51:13,+57.681,+146.75,+126.83,+147.03,+152.74,+154.99,+150.13,+151.91,143.384735,-6.504
3.006250,42.859951,-2.362738,67.465317,-27.249519,-78.710526,-28.156116
3.012500,42.859951,-2.362738,67.465317,-27.249519,-78.710526,-28.156116
3.018750,42.859951,-2.362738,67.465317,-27.249519,-78.710526,-28.156116
3.025000,42.859951,-2.362738,67.465317,-27.249519,-78.710526,-28.156116
3.031250,42.859951,-2.362738,67.465317,-27.249519,-78.710526,-28.156116
3.037500,42.859951,-2.362738,67.465317,-27.249519,-78.710526,-28.156116
3.043750,42.859951,-2.362738,67.465317,-27.249519,-78.710526,-28.156116
3.050000,42.859951,-2.362738,67.465317,-27.249519,-78.710526,-28.156116
3.056250,42.859951,-2.362738,67.465317,-27.249519,-78.710526,-28.156116
3.062500,42.859951,-2.362738,67.465317,-27.249519,-78.710526,-28.156116
3.068750,42.859951,-2.362738,67.465317,-27.249519,-78.710526,-28.156116
3.075000,42.859951,-2.362738,67.465317,-27.249519,-78.710526,-28.156116
3.081250,42.859951,-2.362738,67.465317,-27.249519,-78.710526,-28.156116
3.087500,42.859951,-2.362738,67.465317,-27.249519,-78.710526,-28.156116
3.093750,42.859951,-2.364989,67.465317,-27.060225,-78.710526,-27.968306
3.100000,48.787773,-2.367609,63.881207,-26.897581,-78.936340,-27.768162
3.106250,54.715221,-2.370399,59.411583,-26.788877,-78.318100,-27.556650
3.112500,60.643974,-2.373270,52.674553,-26.748236,-76.582771,-27.317762
3.118750,66.572441,-2.376259,45.804726,-26.784243,-73.516556,-27.014517
3.125000,72.499977,-2.379416,39.346508,-26.799583,-69.122948,-26.697891
3.131250,78.427048,-2.382705,33.126587,-26.838223,-63.461304,-26.353071
3.137500,84.353218,-2.386292,27.242235,-26.907734,-56.195557,-25.969414
3.143750,90.277588,-2.390449,21.973562,-27.004238,-47.395306,-25.554798
3.150000,96.202415,-2.394901,17.597271,-27.116478,-39.070904,-25.123848
3.156250,100.235313,-2.399246,14.347479,-27.230549,-29.749556,-24.697325
3.162500,103.997269,-2.403235,12.403163,-27.331707,-20.141325,-24.298578
3.168750,106.954277,-2.407268,11.900673,-27.406153,-10.926610,-23.961094
3.175000,108.612114,-2.411480,12.959787,-27.436018,-2.710034,-23.697029
