Anritsu VNA Frequency[GHz],S21[deg],S21[dB],S11[deg],S11[dB],S22[deg],S22[dB]
1338054665.71,2012_05_26_18:51:05,+61.588,+173.54,+157.28,+173.87,+179.46,+181.66,+175.99,+177.66,162.649414,-5.735
3.006250,45.796970,-2.463348,69.963295,-27.560778,-76.309929,-28.500666
3.012500,45.796970,-2.463348,69.963295,-27.560778,-76.309929,-28.500666
3.018750,45.796970,-2.463348,69.963295,-27.560778,-76.309929,-28.500666
3.025000,45.796970,-2.463348,69.963295,-27.560778,-76.309929,-28.500666
3.031250,45.796970,-2.463348,69.963295,-27.560778,-76.309929,-28.500666
3.037500,45.796970,-2.463348,69.963295,-27.560778,-76.309929,-28.500666
3.043750,45.796970,-2.463348,69.963295,-27.560778,-76.309929,-28.500666
3.050000,45.796970,-2.463348,69.963295,-27.560778,-76.309929,-28.500666
3.056250,45.796970,-2.463348,69.963295,-27.560778,-76.309929,-28.500666
3.062500,45.796970,-2.463348,69.963295,-27.560778,-76.309929,-28.500666
3.068750,45.796970,-2.463348,69.963295,-27.560778,-76.309929,-28.500666
3.075000,45.796970,-2.463348,69.963295,-27.560778,-76.309929,-28.500666
3.081250,45.796970,-2.463348,69.963295,-27.560778,-76.309929,-28.500666
3.087500,45.796970,-2.463348,69.963295,-27.560778,-76.309929,-28.500666
3.093750,45.796970,-2.465671,69.963295,-27.365656,-76.309929,-28.335415
3.100000,51.730701,-2.468387,66.148079,-27.190866,-76.672874,-28.146830
3.106250,57.663868,-2.471331,61.434113,-27.060219,-76.214561,-27.936504
3.112500,63.598064,-2.474361,54.461285,-26.991678,-74.661209,-27.691994
3.118750,69.531944,-2.477521,47.370945,-27.006357,-71.791801,-27.382414
3.125000,75.465088,-2.480851,40.610455,-26.998474,-67.566788,-27.042433
3.131250,81.397476,-2.484303,34.188774,-27.011763,-62.057377,-26.672598
3.137500,87.328896,-2.488047,28.105545,-27.057377,-54.962791,-26.260578
3.143750,93.258690,-2.492332,22.642679,-27.133459,-46.311504,-25.815397
3.150000,97.294014,-2.496938,18.082954,-27.228947,-38.116852,-25.352232
3.156250,101.058754,-2.501393,14.669085,-27.330948,-28.900709,-24.892262
3.162500,104.020203,-2.505553,12.582104,-27.424309,-19.372795,-24.460388
3.168750,105.684288,-2.509695,11.961544,-27.494154,-10.215715,-24.087234
3.175000,105.622765,-2.513996,12.916393,-27.521637,-2.048128,-23.806009
3.181250,103.496147,-2.518386,13.736320,-27.490889,4.960821,-23.537241
