Anritsu VNA Frequency[GHz],S21[deg],S21[dB],S11[deg],S11[dB],S22[deg],S22[dB]
1338048105.88,2012_05_26_17:01:45,+85.709,+225.54,+222.36,+225.92,+232.09,+233.69,+227.75,+228.85,201.173737,-5.433
3.006250,55.226406,-2.702800,62.886871,-28.186607,-69.043037,-29.109095
3.012500,55.226406,-2.702800,62.886871,-28.186607,-69.043037,-29.109095
3.018750,55.226406,-2.702800,62.886871,-28.186607,-69.043037,-29.109095
3.025000,55.226406,-2.702800,62.886871,-28.186607,-69.043037,-29.109095
3.031250,55.226406,-2.702800,62.886871,-28.186607,-69.043037,-29.109095
3.037500,55.226406,-2.702800,62.886871,-28.186607,-69.043037,-29.109095
3.043750,55.226406,-2.702800,62.886871,-28.186607,-69.043037,-29.109095
3.050000,55.226406,-2.702800,62.886871,-28.186607,-69.043037,-29.109095
3.056250,55.226406,-2.702800,62.886871,-28.186607,-69.043037,-29.109095
3.062500,55.226406,-2.702800,62.886871,-28.186607,-69.043037,-29.109095
3.068750,55.226406,-2.702800,62.886871,-28.186607,-69.043037,-29.109095
3.075000,55.226406,-2.702800,62.886871,-28.186607,-69.043037,-29.109095
3.081250,55.226406,-2.702800,62.886871,-28.186607,-69.043037,-29.109095
3.087500,55.226406,-2.702800,62.886871,-28.186607,-69.043037,-29.109095
3.093750,55.226406,-2.705204,62.886871,-27.994444,-69.043037,-29.020012
3.100000,61.179398,-2.708076,56.195507,-27.804573,-69.698112,-28.883934
3.106250,67.131508,-2.711215,48.882496,-27.635300,-69.623108,-28.701885
3.112500,73.084862,-2.714398,39.718357,-27.506142,-68.548210,-28.468285
3.118750,79.038872,-2.717679,30.961618,-27.438519,-66.242500,-28.168692
3.125000,84.992233,-2.721115,22.838270,-27.377996,-62.573349,-27.806925
3.131250,90.944649,-2.724679,15.825236,-27.321119,-57.553963,-27.403736
3.137500,95.001930,-2.728546,9.735181,-27.290049,-51.014492,-26.952366
3.143750,98.784439,-2.732914,4.782016,-27.290516,-42.894112,-26.461472
3.150000,101.761124,-2.737657,1.200107,-27.317331,-35.167946,-25.947718
3.156250,103.442352,-2.742404,-0.840302,-27.361145,-26.338909,-25.433142
3.162500,103.400787,-2.746906,-1.239000,-27.408945,-17.103819,-24.942707
3.168750,101.294884,-2.751342,0.034831,-27.445961,-8.138455,-24.503525
3.175000,96.885818,-2.755979,2.955887,-27.454163,-0.070358,-24.154207
3.181250,90.052750,-2.760768,5.626606,-27.412060,6.639451,-23.853378
3.187500,80.797272,-2.765481,9.798158,-27.332249,11.883951,-23.588490
3.193750,69.240952,-2.770010,14.702794,-27.215925,15.051036,-23.388294
3.200000,55.620285,-2.774399,19.557278,-27.064468,16.184425,-23.281059
3.206250,40.276680,-2.778414,23.782997,-26.883148,15.317353,-23.260286
3.212500,23.635986,-2.782168,26.893019,-26.681816,12.564009,-23.324137
3.218750,6.189065,-2.785919,30.663811,-26.472532,8.219596,-23.488104
3.225000,-11.531878,-2.789661,33.456726,-26.262783,2.649156,-23.710203
3.231250,-28.978430,-2.793078,35.622845,-26.051235,-4.311005,-23.940334
3.237500,-45.617847,-2.796029,35.622986,-25.841698,-11.749087,-24.198515
3.243750,-60.960995,-2.798937,35.416996,-25.633486,-19.379269,-24.474611
3.250000,-74.582542,-2.802302,34.826035,-25.416933,-27.018635,-24.747538
3.256250,-86.139877,-2.805995,33.590378,-25.219734,-32.661682,-24.998480
3.262500,-95.392433,-2.809471,31.396341,-25.053366,-37.890274,-25.216551
3.268750,-102.218719,-2.812498,28.244759,-24.908751,-42.152203,-25.390589
3.275000,-106.621338,-2.815359,24.015232,-24.782501,-44.934296,-25.510580
3.281250,-108.724274,-2.818556,18.552811,-24.667738,-45.836136,-25.570164
3.287500,-108.763863,-2.822227,11.722818,-24.555069,-44.609142,-25.569824
3.293750,-107.077721,-2.826189,5.607037,-24.430979,-41.176052,-25.510750
3.300000,-104.091805,-2.830080,-1.189961,-24.261677,-35.582508,-25.390787
3.306250,-100.297600,-2.833725,-8.313358,-24.097948,-28.000681,-25.220505
3.312500,-96.228622,-2.837203,-15.729225,-23.950470,-18.750916,-25.019249
3.318750,-90.264488,-2.840678,-22.725536,-23.807230,-8.292339,-24.811548
3.325000,-84.299881,-2.844103,-29.019495,-23.673004,2.851315,-24.616959
3.331250,-78.333275,-2.847323,-34.404835,-23.558035,16.299057,-24.447567
