Anritsu VNA Frequency[GHz],S21[deg],S21[dB],S11[deg],S11[dB],S22[deg],S22[dB]
1338039251.89,2012_05_26_14:34:11,+298.15,+298.29,+297.92,+298.17,+297.64,+298.69,+298.15,+298.68,243.717133,-5.783
3.006250,91.439865,-3.259412,-9.199599,-28.654716,-34.530186,-29.669622
3.012500,91.439865,-3.259412,-9.199599,-28.654716,-34.530186,-29.669622
3.018750,91.439865,-3.259412,-9.199599,-28.654716,-34.530186,-29.669622
3.025000,91.439865,-3.259412,-9.199599,-28.654716,-34.530186,-29.669622
3.031250,91.439865,-3.259412,-9.199599,-28.654716,-34.530186,-29.669622
3.037500,91.439865,-3.259412,-9.199599,-28.654716,-34.530186,-29.669622
3.043750,91.439865,-3.259412,-9.199599,-28.654716,-34.530186,-29.669622
3.050000,91.439865,-3.259412,-9.199599,-28.654716,-34.530186,-29.669622
3.056250,91.439865,-3.259412,-9.199599,-28.654716,-34.530186,-29.669622
3.062500,91.439865,-3.259412,-9.199599,-28.654716,-34.530186,-29.669622
3.068750,91.439865,-3.259412,-9.199599,-28.654716,-34.530186,-29.669622
3.075000,91.439865,-3.259412,-9.199599,-28.654716,-34.530186,-29.669622
3.081250,91.439865,-3.259412,-9.199599,-28.654716,-34.530186,-29.669622
3.087500,91.439865,-3.259412,-9.199599,-28.654716,-34.530186,-29.669622
3.093750,91.439865,-3.262109,-9.199599,-28.569410,-34.530186,-29.848667
3.100000,95.574951,-3.265244,-17.816656,-28.450201,-35.269012,-29.941935
3.106250,99.434708,-3.268931,-26.858360,-28.312176,-35.681942,-29.948500
3.112500,102.488968,-3.272931,-34.159328,-28.170071,-35.581253,-29.868509
3.118750,104.247505,-3.276803,-39.747765,-28.039995,-34.737614,-29.699791
3.125000,104.281815,-3.280681,-43.706337,-27.939014,-32.920528,-29.439526
3.131250,102.249428,-3.284651,-46.123890,-27.857214,-29.961107,-29.091234
3.137500,97.913101,-3.288804,-46.919342,-27.770779,-25.731091,-28.666265
3.143750,91.151146,-3.293289,-46.429939,-27.703310,-20.103117,-28.174055
3.150000,81.963860,-3.298130,-44.900200,-27.665823,-14.872664,-27.627159
