Anritsu VNA Frequency[GHz],S21[deg],S21[dB],S11[deg],S11[dB],S22[deg],S22[dB]
1338115822.22,2012_05_27_11:50:22,+40.572,+10.263,+55.263,+10.273,+13.904,+13.714,+14.008,+13.759,10.365743,-15.887
3.006250,34.326595,-1.755599,59.454060,-26.665005,-79.785065,-27.434410
3.012500,34.326595,-1.755599,59.454060,-26.665005,-79.785065,-27.434410
3.018750,34.326595,-1.755599,59.454060,-26.665005,-79.785065,-27.434410
3.025000,34.326595,-1.755599,59.454060,-26.665005,-79.785065,-27.434410
3.031250,34.326595,-1.755599,59.454060,-26.665005,-79.785065,-27.434410
3.037500,34.326595,-1.755599,59.454060,-26.665005,-79.785065,-27.434410
3.043750,34.326595,-1.755599,59.454060,-26.665005,-79.785065,-27.434410
3.050000,34.326595,-1.755599,59.454060,-26.665005,-79.785065,-27.434410
3.056250,34.326595,-1.755599,59.454060,-26.665005,-79.785065,-27.434410
3.062500,34.326595,-1.755599,59.454060,-26.665005,-79.785065,-27.434410
3.068750,34.326595,-1.755599,59.454060,-26.665005,-79.785065,-27.434410
3.075000,34.326595,-1.755599,59.454060,-26.665005,-79.785065,-27.434410
3.081250,34.326595,-1.755599,59.454060,-26.665005,-79.785065,-27.434410
3.087500,34.326595,-1.755599,59.454060,-26.665005,-79.785065,-27.434410
3.093750,34.326595,-1.757320,59.454060,-26.463411,-79.785065,-27.184725
3.100000,40.233376,-1.759351,56.771961,-26.311237,-81.783546,-26.952259
3.106250,46.140209,-1.761351,53.208210,-26.230162,-82.172203,-26.738972
3.112500,52.047668,-1.763391,49.127205,-26.240282,-80.590187,-26.517635
3.118750,57.954395,-1.765616,43.126995,-26.284185,-78.879982,-26.217440
3.125000,63.859993,-1.767927,38.333462,-26.328197,-74.829323,-25.955956
3.131250,69.765282,-1.770327,33.947876,-26.398970,-68.674873,-25.667837
3.137500,75.669479,-1.773104,30.233881,-26.498238,-60.800747,-25.343468
3.143750,81.572021,-1.776440,27.400785,-26.617538,-51.392612,-24.990625
3.150000,87.475769,-1.780053,25.623873,-26.742008,-40.603714,-24.622055
3.156250,93.382660,-1.783480,25.027071,-26.857683,-28.607975,-24.256409
3.162500,97.396927,-1.786641,25.675566,-26.950888,-15.603888,-23.916742
3.168750,101.138222,-1.789916,27.585619,-27.014210,-3.696517,-23.651585
3.175000,104.072914,-1.793468,30.804390,-27.026089,8.576178,-23.407087
3.181250,105.710678,-1.797169,33.566624,-26.973192,21.084951,-23.185560
3.187500,105.626129,-1.800657,37.348259,-26.872961,32.558376,-23.017672
3.193750,103.478256,-1.803911,41.442390,-26.737627,42.567371,-22.920036
3.200000,99.029427,-1.806854,45.276207,-26.575178,50.777702,-22.895975
3.206250,92.157486,-1.809414,48.368568,-26.396038,56.909576,-22.945425
3.212500,82.861137,-1.811815,50.301315,-26.213778,60.766254,-23.076324
3.218750,71.260651,-1.814391,50.763485,-26.038813,62.245045,-23.271807
3.225000,57.593914,-1.816839,51.754440,-25.865290,61.091793,-23.476364
3.231250,42.204517,-1.818754,51.810543,-25.693199,57.594524,-23.698654
3.237500,25.517368,-1.820365,49.443386,-25.522631,53.862324,-23.930281
3.243750,8.020710,-1.822266,46.766052,-25.331329,48.397858,-24.148724
3.250000,-9.752888,-1.824746,43.641193,-25.158367,41.872009,-24.334930
3.256250,-27.253128,-1.827381,39.717129,-25.017637,34.875916,-24.487816
3.262500,-43.945126,-1.829647,35.230976,-24.892561,28.054327,-24.596626
3.268750,-59.337914,-1.831602,30.122126,-24.778685,22.090296,-24.652039
3.275000,-73.007469,-1.833676,24.270590,-24.674881,17.530241,-24.654507
3.281250,-84.614479,-1.836168,17.566273,-24.572350,14.811164,-24.610662
3.287500,-93.919853,-1.839021,9.915727,-24.458218,14.231037,-24.534924
3.293750,-100.799454,-1.841973,1.287285,-24.294830,15.942571,-24.428434
3.300000,-105.253090,-1.844823,-6.145418,-24.126005,19.991549,-24.291578
3.306250,-107.401474,-1.847430,-14.808853,-23.990435,26.235374,-24.150896
3.312500,-107.482689,-1.849802,-23.470491,-23.868738,34.369644,-24.037905
3.318750,-105.838448,-1.852010,-31.844398,-23.768030,44.016590,-23.973440
