Anritsu VNA Frequency[GHz],S21[deg],S21[dB],S11[deg],S11[dB],S22[deg],S22[dB]
1338120729.68,2012_05_27_13:12:09,+40.715,+10.262,+55.333,+10.273,+13.896,+13.705,+14.001,+13.752,10.360670,-15.833
3.006250,34.353737,-1.754851,59.497299,-26.650499,-79.673225,-27.440992
3.012500,34.353737,-1.754851,59.497299,-26.650499,-79.673225,-27.440992
3.018750,34.353737,-1.754851,59.497299,-26.650499,-79.673225,-27.440992
3.025000,34.353737,-1.754851,59.497299,-26.650499,-79.673225,-27.440992
3.031250,34.353737,-1.754851,59.497299,-26.650499,-79.673225,-27.440992
3.037500,34.353737,-1.754851,59.497299,-26.650499,-79.673225,-27.440992
3.043750,34.353737,-1.754851,59.497299,-26.650499,-79.673225,-27.440992
3.050000,34.353737,-1.754851,59.497299,-26.650499,-79.673225,-27.440992
3.056250,34.353737,-1.754851,59.497299,-26.650499,-79.673225,-27.440992
3.062500,34.353737,-1.754851,59.497299,-26.650499,-79.673225,-27.440992
3.068750,34.353737,-1.754851,59.497299,-26.650499,-79.673225,-27.440992
3.075000,34.353737,-1.754851,59.497299,-26.650499,-79.673225,-27.440992
3.081250,34.353737,-1.754851,59.497299,-26.650499,-79.673225,-27.440992
3.087500,34.353737,-1.754851,59.497299,-26.650499,-79.673225,-27.440992
3.093750,34.353737,-1.756655,59.497299,-26.448524,-79.673225,-27.189470
3.100000,40.260551,-1.758727,56.817280,-26.294542,-81.708702,-26.955952
3.106250,46.167126,-1.760782,53.254784,-26.211557,-82.123199,-26.741539
3.112500,52.074490,-1.762836,49.173897,-26.220009,-80.558907,-26.519562
3.118750,57.981289,-1.765085,43.173573,-26.262230,-78.853050,-26.217186
3.125000,63.886696,-1.767421,38.382256,-26.304731,-74.834129,-25.955555
3.131250,69.791924,-1.769804,33.995434,-26.373941,-68.678963,-25.666937
3.137500,75.696091,-1.772555,30.279751,-26.471924,-60.802616,-25.342167
3.143750,81.598801,-1.775834,27.439537,-26.589991,-51.389530,-24.988966
3.150000,87.502434,-1.779431,25.657965,-26.714031,-40.593021,-24.620031
3.156250,93.409592,-1.782831,25.054821,-26.829937,-28.590792,-24.253880
3.162500,97.424072,-1.785933,25.695347,-26.929106,-15.580394,-23.914255
3.168750,101.165451,-1.789142,27.586487,-26.994289,-3.666672,-23.649210
3.175000,104.100311,-1.792689,30.794090,-27.008114,8.610896,-23.404896
3.181250,105.738304,-1.796308,33.551342,-26.956959,21.125839,-23.183666
3.187500,105.653679,-1.799786,37.326805,-26.858644,32.602734,-23.016043
3.193750,103.505737,-1.803055,41.415775,-26.725288,42.613144,-22.918394
3.200000,99.056313,-1.806010,45.246765,-26.564491,50.823864,-22.894831
3.206250,92.184067,-1.808585,48.337261,-26.386501,56.954430,-22.945103
3.212500,82.887215,-1.810990,50.270542,-26.205265,60.808857,-23.076965
3.218750,71.285683,-1.813619,50.733696,-26.030878,62.280842,-23.272739
3.225000,57.618198,-1.816150,51.726707,-25.857466,61.121281,-23.477659
3.231250,42.227661,-1.818076,51.787361,-25.685366,57.616333,-23.700344
3.237500,25.539574,-1.819736,49.425537,-25.514481,53.875931,-23.932386
3.243750,8.041517,-1.821687,46.753902,-25.322462,48.402508,-24.151199
3.250000,-9.733341,-1.824207,43.634834,-25.149654,41.865086,-24.337605
3.256250,-27.234852,-1.826832,39.724449,-25.008865,34.858402,-24.490688
3.262500,-43.927761,-1.829122,35.245457,-24.883564,28.029345,-24.599232
3.268750,-59.321659,-1.831087,30.145338,-24.769960,22.057423,-24.654659
3.275000,-72.992096,-1.833128,24.300076,-24.666737,17.489426,-24.656641
3.281250,-84.599876,-1.835545,17.600870,-24.564520,14.764644,-24.612585
3.287500,-93.905479,-1.838347,9.956668,-24.451416,14.181086,-24.536762
3.293750,-100.785019,-1.841243,1.333119,-24.288752,15.890325,-24.429672
3.300000,-105.238174,-1.844000,-6.094886,-24.120649,19.936398,-24.292791
3.306250,-107.386108,-1.846527,-14.755825,-23.985956,26.180214,-24.151989
3.312500,-107.466492,-1.848823,-23.416296,-23.865088,34.317032,-24.038723
3.318750,-105.821098,-1.850947,-31.791082,-23.765268,43.966938,-23.974144
3.325000,-102.876976,-1.852927,-39.618069,-23.703918,54.681320,-23.969120
3.331250,-99.125885,-1.854570,-46.634106,-23.706594,65.939583,-24.026566
3.337500,-95.100883,-1.855806,-52.657379,-23.847549,77.167358,-24.144962
3.343750,-89.180679,-1.856698,-57.729759,-24.005409,87.782433,-24.309090
3.350000,-83.260956,-1.857195,-62.173580,-24.229084,97.537720,-24.464319
3.356250,-77.342056,-1.857380,-65.618126,-24.558283,106.147026,-24.663157
3.362500,-71.425163,-1.857448,-66.358940,-25.014206,112.413513,-24.913725
3.368750,-65.510239,-1.857237,-66.032135,-25.577778,116.458244,-25.205032
3.375000,-59.596138,-1.856453,-64.513824,-26.221346,117.881584,-25.579914
3.381250,-53.684105,-1.855277,-61.817551,-26.910597,116.511337,-25.916527
3.387500,-47.778454,-1.854467,-58.035046,-27.606909,112.988907,-26.240206
3.393750,-41.879436,-1.854471,-53.325497,-28.265036,106.746208,-26.544012
3.400000,-35.983002,-1.854843,-47.909161,-28.842178,98.350037,-26.819916
3.406250,-30.085381,-1.855045,-42.117630,-29.316591,88.803749,-27.099344
3.412500,-24.188265,-1.855422,-36.277748,-29.663118,78.769913,-27.347828
3.418750,-18.296144,-1.856664,-28.453678,-29.860029,66.891411,-27.544413
