Anritsu VNA Frequency[GHz],S21[deg],S21[dB],S11[deg],S11[dB],S22[deg],S22[dB]
1338056633.65,2012_05_26_19:23:53,+58.906,+158.95,+140.26,+159.27,+164.80,+167.00,+162.12,+163.86,152.002045,-6.060
3.006250,44.025265,-2.409258,68.513931,-27.336123,-77.776703,-28.241663
3.012500,44.025265,-2.409258,68.513931,-27.336123,-77.776703,-28.241663
3.018750,44.025265,-2.409258,68.513931,-27.336123,-77.776703,-28.241663
3.025000,44.025265,-2.409258,68.513931,-27.336123,-77.776703,-28.241663
3.031250,44.025265,-2.409258,68.513931,-27.336123,-77.776703,-28.241663
3.037500,44.025265,-2.409258,68.513931,-27.336123,-77.776703,-28.241663
3.043750,44.025265,-2.409258,68.513931,-27.336123,-77.776703,-28.241663
3.050000,44.025265,-2.409258,68.513931,-27.336123,-77.776703,-28.241663
3.056250,44.025265,-2.409258,68.513931,-27.336123,-77.776703,-28.241663
3.062500,44.025265,-2.409258,68.513931,-27.336123,-77.776703,-28.241663
3.068750,44.025265,-2.409258,68.513931,-27.336123,-77.776703,-28.241663
3.075000,44.025265,-2.409258,68.513931,-27.336123,-77.776703,-28.241663
3.081250,44.025265,-2.409258,68.513931,-27.336123,-77.776703,-28.241663
3.087500,44.025265,-2.409258,68.513931,-27.336123,-77.776703,-28.241663
3.093750,44.025265,-2.411531,68.513931,-27.147741,-77.776703,-28.063740
3.100000,49.955643,-2.414217,64.830666,-26.983671,-78.064987,-27.869408
3.106250,55.885826,-2.417071,60.259407,-26.869652,-77.513763,-27.658939
3.112500,61.816963,-2.420003,53.423271,-26.821266,-75.851372,-27.418365
3.118750,67.747711,-2.423056,46.465263,-26.852489,-72.867966,-27.115288
3.125000,73.677574,-2.426243,39.882168,-26.862059,-68.537392,-26.790588
3.131250,79.606743,-2.429622,33.582626,-26.893316,-62.936367,-26.438074
3.137500,85.534775,-2.433274,27.620283,-26.955975,-55.735092,-26.045330
3.143750,91.461212,-2.437510,22.275309,-27.046944,-46.991440,-25.621181
3.150000,95.493103,-2.442033,17.824352,-27.154821,-38.717472,-25.180441
3.156250,99.254532,-2.446441,14.507181,-27.266436,-29.439440,-24.743746
3.162500,102.212234,-2.450561,12.503791,-27.366657,-19.864283,-24.334911
3.168750,103.872681,-2.454689,11.952446,-27.440884,-10.676160,-23.986675
3.175000,103.807007,-2.459048,12.969667,-27.471746,-2.481056,-23.718760
3.181250,101.676140,-2.463457,13.849337,-27.442184,4.606030,-23.464748
3.187500,97.244781,-2.467727,16.309174,-27.363058,9.903008,-23.262476
3.193750,90.391251,-2.471766,19.649340,-27.240837,13.114322,-23.133823
3.200000,81.115089,-2.475560,23.282436,-27.080584,14.261184,-23.088421
3.206250,69.537735,-2.478962,26.718494,-26.889534,13.400354,-23.123751
3.212500,55.895073,-2.482106,29.517408,-26.679901,10.680840,-23.241991
3.218750,40.526161,-2.485346,31.311951,-26.464174,6.382779,-23.463108
3.225000,23.858776,-2.488541,34.004662,-26.245146,0.661696,-23.691761
3.231250,6.387545,-2.491282,36.064487,-26.021599,-6.310482,-23.939795
3.237500,-11.355676,-2.493649,35.928051,-25.798609,-13.839338,-24.209597
3.243750,-28.828281,-2.496124,35.571178,-25.568552,-19.795090,-24.483639
3.250000,-45.498917,-2.499154,34.816738,-25.330008,-25.631525,-24.740328
3.256250,-60.871902,-2.502451,33.248398,-25.129385,-30.732082,-24.967567
3.262500,-74.517029,-2.505450,30.776306,-24.955223,-34.558044,-25.155005
3.268750,-86.094704,-2.508066,27.366386,-24.801395,-36.602818,-25.291613
3.275000,-95.370590,-2.510637,22.845215,-24.667271,-36.485722,-25.371059
3.281250,-102.225082,-2.513612,17.048702,-24.546579,-33.981010,-25.392677
3.287500,-106.656738,-2.516985,9.845827,-24.428692,-29.031296,-25.362873
3.293750,-108.784348,-2.520519,3.329644,-24.294048,-21.763170,-25.282505
3.300000,-108.843864,-2.523940,-3.887497,-24.108000,-12.420186,-25.152332
3.306250,-107.176056,-2.527172,-11.825624,-23.970695,-1.373613,-24.988649
3.312500,-104.208702,-2.530156,-19.903345,-23.848074,10.856729,-24.817081
3.318750,-100.434753,-2.533076,-27.600389,-23.738119,23.662701,-24.661179
3.325000,-96.387444,-2.535830,-34.654449,-23.650179,36.415043,-24.536995
3.331250,-90.444252,-2.538317,-40.833176,-23.599476,50.656261,-24.453102
3.337500,-84.499725,-2.540399,-45.964249,-23.613651,64.404442,-24.414606
3.343750,-78.554626,-2.542044,-49.946033,-23.783298,77.582352,-24.419018
3.350000,-72.610161,-2.543349,-52.925751,-23.931087,88.261444,-24.442961
3.356250,-66.666145,-2.544273,-55.424652,-24.157854,98.027817,-24.468521
3.362500,-60.723713,-2.545039,-55.019859,-24.503702,105.845779,-24.569159
3.368750,-54.783161,-2.545511,-53.506985,-24.968857,111.429031,-24.723387
