-0.03,-72.71
-0.02594,-72.59
-0.02188,-72.6
-0.01782,-72.2
-0.01376,-71.69
-0.0097,-71.61
-0.00564,-71.9
-0.00158,-25.92
0.00248,-8.74
0.00654,-9.29
0.0106,-13.06
0.01466,-51.87
0.01872,-71.22
0.02278,-71.85
0.02684,-72.07
0.0309,-72.44
0.03496,-72.58
0.03902,-72.99
0.04308,-72.8
0.04714,-73.08
0.0512,-73.7
0.05526,-73.35
0.05932,-73.88
0.06338,-74.12
0.06744,-74.3
0.0715,-74.67
0.07556,-74.95
0.07962,-75.43
0.08368,-75.44
0.08774,-75.77
0.0918,-75.73
0.09586,-75.82
0.09992,-75.61
0.10398,-75.65
0.10804,-75.65
0.1121,-75.75
0.11616,-75.91
0.12022,-76.11
0.12428,-76.23
0.12834,-76.83
0.1324,-76.77
0.13646,-77.32
0.14052,-77.54
0.14458,-77.6
0.14864,-77.78
0.1527,-77.63
0.15676,-77.74
0.16082,-77.73
0.16488,-77.6
0.16894,-77.28
0.173,-77.02
0.17706,-76.69
0.18112,-76.14
0.18518,-75.6
0.18924,-75.06
0.1933,-74.47
0.19736,-74.11
0.20142,-73.42
0.20548,-73.09
0.20954,-72.57
0.2136,-72.06
0.21766,-71.7
0.22172,-71.39
0.22578,-71.06
0.22984,-70.56
0.2339,-70.12
0.23796,-69.7
0.24202,-69.05
0.24608,-68.42
0.25014,-67.72
0.2542,-66.93
0.25826,-66.25
0.26232,-65.54
0.26638,-65.08
0.27044,-64.26
0.2745,-63.84
0.27856,-63.46
0.28262,-62.99
0.28668,-62.65
0.29074,-62.5
0.2948,-62.26
0.29886,-62.02
0.30292,-62.06
0.30698,-62.04
0.31104,-62.09
0.3151,-62.0
0.31916,-62.02
0.32322,-61.95
0.32728,-61.72
0.33134,-61.87
0.3354,-61.61
0.33946,-61.49
0.34352,-61.35
0.34758,-61.19
0.35164,-61.36
0.3557,-60.97
0.35976,-60.74
0.36382,-60.47
0.36788,-60.23
0.37194,-59.88
0.376,-59.56
0.38006,-59.21
0.38412,-58.74
0.38818,-58.31
0.39224,-57.89
0.3963,-57.44
0.40036,-56.78
0.40442,-56.34
0.40848,-55.75
0.41254,-55.04
0.4166,-54.46
0.42066,-53.81
0.42472,-52.93
0.42878,-52.1
0.43284,-51.46
0.4369,-50.65
0.44096,-49.91
0.44502,-49.1
0.44908,-48.33
0.45314,-47.53
0.4572,-46.96
0.46126,-46.24
0.46532,-45.68
0.46938,-45.29
0.47344,-44.67
0.4775,-44.14
0.48156,-43.83
0.48562,-43.52
0.48968,-43.28
0.49374,-42.97
0.4978,-42.67
0.50186,-42.25
0.50592,-41.94
0.50998,-41.46
0.51404,-41.07
0.5181,-40.81
0.52216,-40.48
0.52622,-40.15
0.53028,-39.69
0.53434,-39.44
0.5384,-39.18
0.54246,-38.92
0.54652,-38.71
0.55058,-38.34
0.55464,-38.21
0.5587,-38.13
0.56276,-37.94
0.56682,-37.78
0.57088,-37.56
0.57494,-37.42
0.579,-37.36
0.58306,-37.37
0.58712,-37.15
0.59118,-37.35
0.59524,-37.45
0.5993,-37.43
0.60336,-37.29
0.60742,-37.29
0.61148,-37.42
0.61554,-37.35
