-0.03,-37.55
-0.02594,-37.66
-0.02188,-37.64
-0.01782,-37.6
-0.01376,-37.62
-0.0097,-37.73
-0.00564,-37.53
-0.00158,-26.18
0.00248,-8.73
0.00654,-9.23
0.0106,-12.73
0.01466,-37.32
0.01872,-37.36
0.02278,-37.37
0.02684,-37.55
0.0309,-37.6
0.03496,-37.56
0.03902,-37.6
0.04308,-37.56
0.04714,-37.48
0.0512,-37.48
0.05526,-37.48
0.05932,-37.39
0.06338,-37.42
0.06744,-37.35
0.0715,-37.21
0.07556,-37.01
0.07962,-36.95
0.08368,-37.08
0.08774,-36.96
0.0918,-36.88
0.09586,-36.85
0.09992,-36.97
0.10398,-36.96
0.10804,-36.93
0.1121,-36.65
0.11616,-36.82
0.12022,-36.98
0.12428,-36.96
0.12834,-36.81
0.1324,-36.96
0.13646,-36.82
0.14052,-36.91
0.14458,-36.78
0.14864,-36.83
0.1527,-36.74
0.15676,-36.62
0.16082,-36.79
0.16488,-36.89
0.16894,-36.69
0.173,-36.69
0.17706,-36.84
0.18112,-36.73
0.18518,-36.93
0.18924,-36.98
0.1933,-37.08
0.19736,-37.24
0.20142,-37.34
0.20548,-37.41
0.20954,-37.68
0.2136,-37.68
0.21766,-37.75
0.22172,-37.87
0.22578,-38.08
0.22984,-38.1
0.2339,-38.56
0.23796,-38.56
0.24202,-38.6
0.24608,-38.43
0.25014,-38.3
0.2542,-38.27
0.25826,-38.16
0.26232,-37.93
0.26638,-37.86
0.27044,-37.53
0.2745,-37.61
0.27856,-37.54
0.28262,-37.42
0.28668,-37.42
0.29074,-37.43
0.2948,-37.43
0.29886,-37.56
0.30292,-37.49
0.30698,-37.69
0.31104,-37.72
0.3151,-37.9
0.31916,-37.93
0.32322,-38.0
0.32728,-38.03
0.33134,-38.11
0.3354,-38.16
0.33946,-38.15
0.34352,-38.29
0.34758,-38.13
0.35164,-38.28
0.3557,-38.28
0.35976,-38.37
0.36382,-38.19
0.36788,-38.02
0.37194,-38.18
0.376,-38.07
0.38006,-37.92
0.38412,-38.06
0.38818,-37.82
0.39224,-37.93
0.3963,-37.75
0.40036,-37.68
0.40442,-37.51
0.40848,-37.46
0.41254,-37.45
0.4166,-37.3
0.42066,-37.19
0.42472,-37.22
0.42878,-37.34
0.43284,-37.26
0.4369,-37.23
0.44096,-37.28
0.44502,-37.31
0.44908,-37.13
0.45314,-37.35
0.4572,-37.4
0.46126,-37.33
0.46532,-37.28
0.46938,-37.33
0.47344,-37.41
0.4775,-37.41
0.48156,-37.72
0.48562,-37.64
0.48968,-37.53
0.49374,-37.4
0.4978,-37.48
0.50186,-36.96
0.50592,-36.83
0.50998,-37.4
0.51404,-37.29
0.5181,-37.41
0.52216,-37.51
0.52622,-37.28
0.53028,-37.22
0.53434,-37.24
0.5384,-37.21
0.54246,-37.37
0.54652,-37.38
0.55058,-37.54
0.55464,-37.49
0.5587,-37.36
0.56276,-37.64
0.56682,-37.85
0.57088,-37.81
0.57494,-37.9
0.579,-38.24
0.58306,-38.25
0.58712,-38.54
0.59118,-38.63
0.59524,-38.86
0.5993,-39.06
0.60336,-39.04
0.60742,-38.85
0.61148,-38.92
0.61554,-38.8
0.6196,-38.71
0.62366,-38.6
0.62772,-38.33
0.63178,-38.38
0.63584,-38.33
0.6399,-38.19
0.64396,-37.92
0.64802,-38.21
0.65208,-38.1
0.65614,-38.05
0.6602,-38.13
0.66426,-38.04
0.66832,-38.14
0.67238,-38.3
0.67644,-38.32
0.6805,-38.2
0.68456,-38.22
0.68862,-38.51
0.69268,-38.49
0.69674,-38.54
0.7008,-38.46
0.70486,-38.64
0.70892,-38.79
0.71298,-38.74
0.71704,-38.91
0.7211,-38.76
0.72516,-38.82
0.72922,-38.85
0.73328,-39.17
0.73734,-39.17
0.7414,-39.02
0.74546,-38.88
0.74952,-38.91
0.75358,-39.08
0.75764,-39.29
0.7617,-39.26
0.76576,-39.35
0.76982,-39.24
0.77388,-39.24
0.77794,-39.07
0.782,-39.09
0.78606,-39.31
0.79012,-39.17
0.79418,-39.0
0.79824,-38.87
0.8023,-39.17
0.80636,-39.13
0.81042,-39.19
0.81448,-39.29
0.81854,-39.24
0.8226,-39.34
0.82666,-39.79
0.83072,-39.75
0.83478,-39.77
0.83884,-39.69
0.8429,-39.58
0.84696,-39.91
0.85102,-39.91
0.85508,-40.01
0.85914,-40.15
0.8632,-40.16
0.86726,-40.13
0.87132,-40.17
0.87538,-40.31
0.87944,-40.32
0.8835,-40.38
0.88756,-40.54
0.89162,-40.54
0.89568,-40.76
0.89974,-40.62
0.9038,-40.63
0.90786,-40.7
0.91192,-40.82
0.91598,-40.61
0.92004,-40.75
0.9241,-40.84
0.92816,-40.87
0.93222,-40.87
0.93628,-41.0
0.94034,-41.2
0.9444,-41.24
0.94846,-41.44
0.95252,-41.52
0.95658,-41.77
0.96064,-42.0
0.9647,-42.2
0.96876,-42.72
0.97282,-43.01
0.97688,-43.7
0.98094,-44.17
0.985,-44.61
0.98906,-45.13
0.99312,-45.81
0.99718,-45.95
1.00124,-46.48
1.0053,-46.71
1.00936,-47.18
1.01342,-47.45
1.01748,-47.67
1.02154,-47.87
1.0256,-48.3
1.02966,-48.8
1.03372,-49.16
1.03778,-49.49
1.04184,-50.04
1.0459,-50.41
1.04996,-50.94
1.05402,-51.4
1.05808,-52.05
1.06214,-52.57
1.0662,-52.77
1.07026,-53.24
1.07432,-53.77
1.07838,-54.03
1.08244,-54.73
1.0865,-54.87
1.09056,-55.62
1.09462,-55.95
1.09868,-56.4
1.10274,-56.02
1.1068,-56.73
1.11086,-57.71
1.11492,-58.03
1.11898,-58.37
1.12304,-58.93
1.1271,-59.31
1.13116,-59.87
1.13522,-60.1
1.13928,-60.4
